hour,Region_R1,Region_R2,Region_R3
2544,4503.1629,1936.8333,1589.6656
2545,4442.6418,1927.4774,1554.7871
2546,4486.5821,1927.4748,1520.9247
2547,4664.2825,1980.2084,1538.4596
2548,4862.6007,1994.3042,1552.3595
2549,5040.334,2098.3836,1604.7992
2550,5483.6485,2307.8384,1751.757
2551,5802.6575,2391.8865,1815.2492
2552,5909.1151,2500.7216,1929.0293
2553,5879.647,2575.3244,2001.4346
2554,5832.7593,2603.2869,2061.8928
2555,5770.4447,2584.6251,2106.7377
2556,5734.7134,2550.4375,2131.4304
2557,5715.4018,2562.8086,2127.7519
2558,5924.7689,2589.1675,2151.6152
2559,6684.3969,2693.1049,2234.2265
2560,7255.4246,2849.897,2343.5159
2561,6690.4222,2921.3899,2476.8505
2562,6224.7935,2919.7415,2430.0637
2563,5812.1876,2815.5858,2292.9309
2564,5208.194,2621.8251,2114.5695
2565,4677.5414,2395.1674,1910.6797
2566,4456.4831,2227.4158,1760.1819
2567,4501.1167,2143.3939,1636.3917
2568,4427.6649,1829.8624,1593.344
2569,4223.8107,1763.0409,1462.3602
2570,4374.219,1853.0378,1489.9378
2571,4700.356,2078.1655,1562.6292
2572,5182.3102,2418.1823,1684.1425
2573,5630.1776,2730.2181,1829.485
2574,5997.6634,2907.2205,2077.8574
2575,6112.812,2839.1348,2184.1049
2576,6343.4902,2823.7354,2209.7748
2577,6435.1967,2758.7149,2192.3332
2578,6442.1117,2661.0683,2178.4893
2579,6464.438,2588.1586,2150.8962
2580,6448.0183,2434.5921,2166.4021
2581,6333.6443,2350.7597,2144.305
2582,6320.3224,2432.9096,2103.011
2583,6242.8197,2422.0684,2085.627
2584,6212.4765,2468.6955,2103.1836
2585,6378.5629,2613.2191,2231.8595
2586,6401.1472,2814.7373,2297.3386
2587,6045.4503,2707.4454,2276.8117
2588,5448.3111,2384.6921,2181.8614
2589,4918.75,2024.4571,1977.9218
2590,4558.9833,1850.4015,1807.1583
2591,4397.3252,1778.7507,1708.0625
2592,4282.7729,1848.3295,1643.9072
2593,4168.4249,1877.722,1616.4603
2594,4254.3305,1930.5688,1655.8995
2595,4572.2757,2127.8735,1791.6617
2596,5064.8963,2446.2764,2009.9202
2597,5476.1243,2758.4728,2160.3962
2598,5713.6076,2816.1515,2186.3413
2599,5862.9816,2827.1137,2248.0036
2600,6013.1268,2850.4417,2267.4181
2601,6011.1048,2824.1143,2279.4306
2602,5926.2769,2794.6034,2275.8003
2603,5916.9435,2769.7955,2239.12
2604,5864.8096,2720.2006,2210.727
2605,5794.2912,2642.6353,2169.5093
2606,5813.4643,2614.6728,2138.3
2607,5854.0766,2606.8678,2120.8009
2608,6017.2822,2720.0348,2157.377
2609,6144.2329,2977.6202,2277.5354
2610,6110.1297,2852.1085,2254.5933
2611,5755.6559,2641.1159,2134.3898
2612,5205.6346,2361.4246,1947.3438
2613,4727.1071,2111.1494,1766.5656
2614,4358.9825,1909.0918,1652.6471
2615,4373.9939,1881.0345,1640.4884
2616,4520.92,2163.341,1721.8769
2617,4525.073,2064.1487,1604.4836
2618,4435.262,2036.2204,1562.3788
2619,4534.2904,2062.6319,1561.6318
2620,4804.0852,2188.5779,1610.5035
2621,5459.0969,2547.3302,1780.3661
2622,5924.0306,2890.3701,1948.2728
2623,6224.4715,3005.246,2049.2032
2624,6467.6259,2971.1952,2074.0483
2625,6679.0929,2934.0294,2092.3924
2626,6930.084,2935.5725,2108.8459
2627,7085.053,2895.202,2076.7139
2628,7273.7244,2830.042,2061.0447
2629,7421.7021,2738.5494,2051.8423
2630,7470.5598,2662.5956,2025.2513
2631,7613.3727,2614.5833,1984.9516
2632,7408.1794,2588.2217,1919.956
2633,6921.4716,2656.3679,1857.064
2634,7008.7924,3110.8765,1942.4061
2635,7103.9483,3166.9516,2096.0755
2636,6631.041,3048.8658,2172.6777
2637,5964.8921,2823.6486,2064.1509
2638,5345.6672,2533.1845,1910.8258
2639,4895.9458,2338.9266,1746.5743
2640,4269.8631,1710.5335,1446.7672
2641,4218.5939,1710.5309,1386.2765
2642,4240.137,1757.3947,1473.4702
2643,4452.801,1950.157,1704.7463
2644,4641.1237,2183.0423,1938.8139
2645,4968.527,2468.6481,2146.2188
2646,5199.7055,2577.2464,2172.97
2647,5565.4186,2643.989,2219.8159
2648,5743.2368,2720.0059,2265.7266
2649,5776.0261,2769.5823,2262.9677
2650,5792.2623,2777.232,2218.9025
2651,5852.3039,2836.1407,2204.1996
2652,5722.5878,2829.871,2145.4641
2653,5716.3938,2850.0286,2121.5837
2654,5706.0469,2854.6473,2097.7188
2655,5677.317,2851.4717,2066.5126
2656,5693.6727,2828.3463,2042.727
2657,5851.0047,2856.672,2136.5602
2658,5840.1151,2889.0901,2359.4385
2659,5499.2765,2823.3275,2118.8668
2660,5463.9268,2557.6135,1798.536
2661,5227.3134,2200.599,1557.0928
2662,4888.8231,1938.3475,1438.6431
2663,4554.8026,1814.3893,1377.1332
2664,4532.2529,1876.7078,1600.7367
2665,4496.4817,1842.9176,1475.1944
2666,4560.5966,1964.1817,1444.9747
2667,4713.7513,2195.5318,1436.891
2668,5070.4549,2585.0855,1509.5948
2669,5696.8112,2802.211,1679.4589
2670,6069.9466,2795.9755,1901.4394
2671,6147.766,2812.9785,2027.1372
2672,6199.9137,2808.2202,2149.9844
2673,6200.9065,2795.6623,2271.8591
2674,6139.6973,2756.7139,2367.135
2675,6103.7668,2710.1,2421.173
2676,5990.4739,2661.9377,2421.1279
2677,5900.6335,2640.0818,2411.9209
2678,5875.0396,2695.9753,2400.9057
2679,5952.6219,2813.8269,2370.6425
2680,6086.2642,2979.9539,2305.5536
2681,6468.59,2887.076,2204.9279
2682,6726.9948,2924.3393,2256.4605
2683,6635.8042,2769.3218,2488.2332
2684,6266.3951,2460.3801,2476.9833
2685,5736.2464,2191.9772,2281.4384
2686,5294.6422,2016.4075,2019.0106
2687,4956.3458,1915.4431,1779.7705
2688,4749.8688,2157.3502,1752.3609
2689,4681.2754,2045.6684,1665.3413
2690,4672.9469,2027.0302,1668.8612
2691,4740.2549,2044.1016,1732.9138
2692,4938.3272,2165.2236,1822.6845
2693,5085.5719,2317.4416,1896.915
2694,5248.0098,2405.9165,1976.6928
2695,5437.2837,2537.9796,2053.7444
2696,5431.5936,2570.6319,2074.0692
2697,5429.8157,2542.7694,2085.26
2698,5348.2259,2474.4811,2073.4808
2699,5256.4276,2400.0125,2046.9908
2700,5175.6453,2339.416,2019.4599
2701,5135.7644,2285.0761,2009.3209
2702,5219.307,2275.7386,2062.4065
2703,5416.2982,2350.2387,2235.5868
2704,5848.0305,2613.9176,2433.5111
2705,5967.3494,2820.1993,2425.1895
2706,6125.1125,2925.9166,2455.571
2707,6113.5019,2926.3323,2362.4934
2708,5816.3198,2778.8383,2168.3455
2709,5417.8225,2517.9851,1947.3843
2710,5050.7166,2250.7859,1780.3645
2711,4822.6775,2081.4833,1728.8397
2712,4308.0492,1733.9404,1527.942
2713,4136.3731,1727.6839,1476.4452
2714,4013.6343,1678.0048,1414.8793
2715,3944.0308,1645.4893,1386.334
2716,3901.2252,1661.0834,1372.5414
2717,3922.5847,1720.1289,1389.9456
2718,4068.5336,1831.8239,1484.2879
2719,4200.611,1925.0385,1554.8789
2720,4431.8172,2075.6609,1677.8863
2721,4732.3066,2227.8026,1822.0183
2722,4948.8466,2313.186,1916.5721
2723,5062.2364,2345.8226,1973.5057
2724,5095.7918,2322.4919,1997.341
2725,5107.0519,2288.3702,1987.2673
2726,5136.6135,2271.3014,1983.5453
2727,5151.8656,2269.7899,1979.8093
2728,5145.8015,2358.2568,1972.4415
2729,5106.8545,2656.0995,2009.9544
2730,5331.0945,2674.8561,2255.5742
2731,5626.7567,2583.2662,2282.5975
2732,5603.2672,2535.2539,2230.8715
2733,5431.6863,2435.8221,2126.53
2734,5018.6735,2229.1668,1917.2982
2735,4642.3762,2022.5772,1755.5863
2736,4650.8941,1792.8044,1710.2469
2737,4609.6032,1766.3191,1631.0871
2738,4442.0731,1698.0861,1540.2195
2739,4516.5576,1755.5596,1526.3149
2740,4465.9065,1782.1948,1437.3519
2741,4696.0541,1960.685,1487.8591
2742,5001.6824,2089.5224,1610.9893
2743,5335.1221,2306.9478,1840.5303
2744,5518.2419,2412.6309,1986.4814
2745,5631.8793,2524.5022,2106.761
2746,5784.3269,2605.3089,2245.3676
2747,5766.1154,2624.0734,2328.9016
2748,5786.683,2655.1196,2350.9474
2749,5816.3364,2650.5745,2376.6748
2750,5801.2158,2684.762,2386.7766
2751,5854.3719,2633.6004,2395.9167
2752,5871.691,2622.6645,2390.3773
2753,5715.2029,2483.057,2307.7054
2754,5461.66,2425.5862,2150.7967
2755,5633.9688,2523.1644,2191.4572
2756,5935.1999,2644.2047,2477.8945
2757,5829.5828,2470.1912,2457.6878
2758,5454.2298,2266.5195,2271.165
2759,5081.1741,2094.0254,1981.0134
2760,4498.0597,1968.1899,1727.5718
2761,4158.9176,1878.1273,1702.5028
2762,4036.1044,1882.7434,1605.3037
2763,3947.0438,1966.5758,1537.5586
2764,4039.0949,2162.2558,1509.3227
2765,4280.6013,2212.0269,1562.738
2766,4658.0473,2255.7204,1712.4422
2767,5093.5994,2384.7368,1932.672
2768,5465.4927,2439.1977,2033.6848
2769,5714.8065,2495.1571,2130.9493
2770,5991.627,2537.2048,2230.028
2771,6113.0042,2552.7516,2267.6156
2772,6131.2278,2547.9986,2249.2482
2773,6175.1491,2552.7095,2289.6163
2774,6233.2138,2611.6576,2309.7732
2775,6206.5769,2686.063,2319.8283
2776,6254.3725,2706.1759,2310.5948
2777,6044.6332,2789.8399,2252.8302
2778,5720.1313,2774.3221,2119.9466
2779,5886.4254,2667.3038,2196.8846
2780,6292.2307,2644.0574,2507.5373
2781,6029.5327,2437.5283,2487.0913
2782,5302.8609,2227.7263,2247.4843
2783,4805.9281,2039.7907,1942.8397
2784,4423.5095,1896.9339,1678.6162
2785,4234.2702,1932.483,1659.2576
2786,4174.0087,1864.1026,1582.3802
2787,4243.5222,1950.8501,1587.1835
2788,4566.8591,2112.2557,1634.2066
2789,5014.6105,2432.1465,1764.7
2790,5462.1403,2511.768,1970.2735
2791,5712.4659,2600.4428,2112.5306
2792,6324.9515,2668.789,2120.9548
2793,6405.5208,2778.9119,2194.3202
2794,6434.0602,2834.7871,2275.0082
2795,6420.6794,2878.1358,2326.3278
2796,6391.9963,2941.6475,2342.8077
2797,6313.3018,2967.9064,2367.5129
2798,6240.7268,3011.1131,2378.4036
2799,6204.9521,3034.3964,2371.9244
2800,6171.1527,2980.1302,2322.3741
2801,6221.1607,2862.2602,2234.5048
2802,6276.8581,3054.8171,2364.936
2803,6200.4954,3008.9479,2439.1183
2804,5968.319,2854.0515,2367.2625
2805,5629.8234,2611.905,2251.3711
2806,5184.2412,2341.5222,2074.1189
2807,4857.1339,2061.7625,1877.7213
2808,4567.9254,1799.1268,1448.6236
2809,4364.6242,1750.7277,1410.0434
2810,4260.5452,1713.5197,1422.8651
2811,4245.4264,1736.9398,1506.3695
2812,4380.645,1816.2824,1633.0258
2813,4741.4496,1963.8817,1768.9404
2814,5299.2834,2237.0928,1924.156
2815,5664.17,2435.7774,2016.995
2816,5898.2559,2570.874,2115.3283
2817,6067.6797,2657.84,2190.6588
2818,6249.341,2735.4632,2239.347
2819,6305.323,2864.1927,2260.453
2820,6308.201,2893.6405,2233.8573
2821,6439.8352,2952.6255,2255.8658
2822,6439.7919,2935.5435,2251.2569
2823,6412.2176,2913.7955,2224.5897
2824,6319.34,2828.4042,2186.0094
2825,6119.424,2724.4378,2216.3334
2826,5874.5108,2519.7571,2242.8715
2827,6121.4633,2637.6508,2173.0898
2828,6330.491,2846.9476,2090.3977
2829,6031.8366,2655.8706,1910.3976
2830,5509.8362,2374.7756,1736.8317
2831,5030.6605,2121.6406,1654.0696
2832,4747.5075,1850.0252,1692.3839
2833,4417.6192,1758.5379,1629.097
2834,4405.4373,1839.513,1598.0447
2835,4618.0234,2081.8306,1632.2383
2836,4986.0528,2372.1657,1686.679
2837,5480.7299,2470.0755,1772.2497
2838,5820.1629,2471.6291,1890.6015
2839,6061.3473,2527.5279,2035.4976
2840,6244.306,2566.3237,2148.3317
2841,6349.5508,2591.1211,2229.9176
2842,6473.021,2628.2764,2286.6864
2843,6553.6561,2656.1969,2305.9004
2844,6608.7545,2653.0423,2313.2091
2845,6635.2771,2628.1949,2337.9438
2846,6618.802,2614.2386,2326.854
2847,6484.9831,2561.4155,2266.3461
2848,6271.4665,2496.337,2182.8883
2849,6159.0971,2599.0602,2169.3227
2850,6308.2737,2876.6401,2187.0441
2851,6339.0377,2641.9906,2192.2322
2852,5894.5295,2287.8623,2214.6876
2853,5425.2005,2003.6259,2098.7681
2854,4977.5512,1854.5388,1950.9436
2855,4687.2512,1814.2051,1774.8553
2856,4172.6177,1629.7583,1444.8845
2857,4084.7127,1660.9702,1421.9703
2858,4089.8169,1613.0921,1418.2686
2859,4189.8762,1638.158,1460.4557
2860,4170.5456,1615.0668,1471.5408
2861,4295.2786,1714.5565,1550.4612
2862,4629.4982,1804.6481,1707.401
2863,4936.1297,1925.62,1859.752
2864,5124.2186,2093.048,1957.9967
2865,5247.9312,2204.593,1985.5991
2866,5323.514,2272.7471,1978.3246
2867,5213.2757,2236.9507,1914.1818
2868,5285.6932,2249.3428,1910.4971
2869,5335.599,2271.0751,1905.9099
2870,5428.423,2294.3952,1918.755
2871,5568.1848,2306.8478,1950.8543
2872,5682.4341,2364.4397,1995.791
2873,5893.811,2487.3442,2104.9264
2874,6154.1806,2642.3117,2346.1876
2875,6143.2754,2544.1677,2360.9123
2876,5462.335,2491.0815,2021.5666
2877,4854.5814,2329.4496,1756.3504
2878,4349.8066,2062.5135,1544.3193
2879,4078.9394,1817.3387,1402.0436
2880,4735.8769,1834.3233,1521.9703
2881,4525.5187,1806.3712,1478.8293
2882,4374.4379,1745.8905,1448.5754
2883,4313.2788,1722.6599,1466.9194
2884,4383.7471,1770.8248,1542.9814
2885,4542.2778,1885.8296,1653.1034
2886,4771.4326,2004.0048,1763.2564
2887,5032.1329,2202.8473,1936.6916
2888,5261.0557,2412.452,2011.9724
2889,5459.2163,2570.7977,2080.7957
2890,5599.108,2648.3551,2105.591
2891,5636.9115,2597.1751,2081.8117
2892,5573.6492,2522.6986,2031.4227
2893,5479.7597,2452.8435,1997.5509
2894,5407.3197,2387.7546,1974.6741
2895,5399.2353,2353.7065,1976.5475
2896,5723.8636,2493.3798,2092.9528
2897,6262.9839,2681.1654,2258.0074
2898,6293.8448,2715.4529,2322.3788
2899,6134.7194,2771.2175,2313.094
2900,5995.3098,2693.2391,2183.5716
2901,5720.9673,2529.922,1985.2725
2902,5322.3557,2298.4903,1768.7585
2903,4944.4953,2110.6547,1621.0304
2904,4691.3246,1791.1324,1481.6068
2905,4536.1652,1885.848,1489.8056
2906,4454.3728,2014.7854,1464.1653
2907,4568.636,2211.9427,1511.954
2908,4890.5386,2359.571,1642.3261
2909,5325.9609,2480.6693,1834.1241
2910,5765.6522,2547.6907,1977.4127
2911,5842.5533,2551.0032,2095.8873
2912,5966.3455,2568.2167,2169.4486
2913,5979.8648,2535.8091,2209.0511
2914,5995.2381,2500.2416,2201.8186
2915,5919.6362,2520.4308,2181.7053
2916,5958.3563,2532.8203,2207.3985
2917,5968.4073,2540.6094,2178.9946
2918,5899.9021,2534.3318,2145.9725
2919,5893.7462,2495.4728,2121.202
2920,5860.9483,2534.1397,2109.1242
2921,5759.5707,2693.939,2121.9102
2922,5826.8095,2648.5761,2328.125
2923,6205.6551,2470.0255,2432.5753
2924,5952.7614,2147.1774,2241.6798
2925,5486.641,1928.2063,2004.7912
2926,5026.5068,1799.2057,1783.5376
2927,4706.3318,1799.011,1632.187
2928,4448.5805,1913.6895,1638.6072
2929,4188.9804,1831.516,1525.9006
2930,4066.3437,1754.1454,1463.5022
2931,4073.463,1726.4276,1475.3996
2932,4284.942,1796.4826,1574.5095
2933,4768.172,1979.6468,1767.2069
2934,5250.6568,2339.6976,1916.077
2935,5546.1545,2526.0374,2113.4066
2936,5852.6561,2574.3102,2278.5499
2937,6201.9911,2673.6814,2473.9237
2938,6365.6417,2738.9546,2579.4615
2939,6516.8593,2790.3057,2654.6832
2940,6473.1595,2750.0141,2624.5101
2941,6510.0793,2570.194,2567.7553
2942,6418.3053,2664.7492,2464.1858
2943,6348.9511,2607.2599,2386.269
2944,6243.6404,2641.2738,2344.9237
2945,6589.2334,3171.9545,2584.861
2946,6587.8545,3089.5152,2671.8744
2947,6237.9354,2921.5346,2539.1354
2948,5935.2692,2821.9844,2387.0518
2949,5495.964,2638.7097,2158.5066
2950,5034.7383,2429.0366,1922.5625
2951,4733.012,2236.5875,1754.4676
2952,4720.3262,1948.0929,1679.0049
2953,4598.6235,1927.9879,1643.0514
2954,4632.1546,1904.7967,1615.4816
2955,4686.2982,1990.2775,1660.4229
2956,5023.356,2133.2027,1796.2505
2957,5491.211,2339.8949,1968.861
2958,5958.338,2588.227,2177.3178
2959,6143.4953,2743.5523,2316.9404
2960,6204.0684,2827.4637,2386.8543
2961,6217.792,2936.2671,2494.3962
2962,6237.6161,3003.1518,2566.0576
2963,6293.0001,3068.4986,2610.0902
2964,6352.6168,3068.7723,2671.6094
2965,6417.2356,3072.0953,2701.0355
2966,6428.7796,3078.5493,2705.6833
2967,6452.5126,3101.9509,2709.3462
2968,6415.8646,3052.2351,2640.5214
2969,6418.611,2958.9046,2558.7784
2970,6391.5222,2833.1902,2501.8946
2971,6593.5346,2964.7612,2584.6038
2972,6381.0125,2953.2202,2471.5038
2973,5850.3253,2640.8159,2203.3375
2974,5362.5146,2313.165,1973.7094
2975,4941.3845,2097.3352,1757.9859
2976,4094.9793,1621.0655,1656.041
2977,3969.2448,1631.9066,1504.7075
2978,3921.193,1633.5155,1476.2602
2979,3923.3552,1653.9073,1475.4121
2980,4107.5058,1796.9326,1556.3225
2981,4427.57,2011.2955,1719.8566
2982,4758.0331,2219.3071,1871.4295
2983,4834.9065,2270.6214,1928.4082
2984,5036.3017,2399.5746,2056.8353
2985,5214.2792,2426.1651,2160.4997
2986,5293.0655,2403.0713,2221.9319
2987,5331.886,2330.43,2274.2099
2988,5392.4505,2271.8423,2326.5268
2989,5482.1766,2241.033,2342.0358
2990,5560.6599,2193.2076,2328.237
2991,5676.7944,2185.5816,2322.6866
2992,5779.472,2292.3341,2288.6376
2993,5937.3812,2563.3706,2293.088
2994,5921.9265,2612.9075,2339.0033
2995,5911.2827,2477.8346,2406.3186
2996,5690.4391,2339.0623,2266.7146
2997,5343.5389,2173.8732,2092.0456
2998,4903.7299,1970.2119,1889.9297
2999,4749.9987,1895.4118,1786.0539
3000,4437.3498,2028.6207,1844.5468
3001,4304.522,1882.8855,1786.7667
3002,4277.982,1945.2645,1747.4161
3003,4433.2799,2119.3464,1743.9056
3004,4912.2496,2471.8606,1829.4841
3005,5590.4436,2610.1408,1988.4963
3006,5841.9421,2661.5182,2150.9802
3007,6017.0554,2712.7851,2256.5289
3008,6205.3105,2787.38,2382.2422
3009,6342.3537,2837.1485,2467.547
3010,6282.3294,2837.2932,2538.1007
3011,6138.5791,2859.1387,2563.7566
3012,6144.6986,2933.7204,2579.2687
3013,5993.6732,2988.1077,2624.1027
3014,5748.6596,3026.7561,2627.7019
3015,5598.3863,2993.7748,2624.8715
3016,5368.4447,2864.5953,2619.2435
3017,5438.7415,2917.5316,2637.6404
3018,6004.175,2998.0752,2659.1118
3019,5970.1972,2757.056,2588.4835
3020,5601.5022,2415.0856,2554.0738
3021,5150.9282,2143.1597,2407.9019
3022,4697.2235,1950.6843,2195.8444
3023,4456.8432,1916.5336,1972.9459
3024,4541.0998,1887.1201,1677.7494
3025,4354.0989,1836.0427,1575.0668
3026,4252.0731,1783.4221,1509.0413
3027,4252.3397,1805.1965,1484.361
3028,4279.9953,1889.1237,1501.8476
3029,4426.3303,1994.8988,1550.5405
3030,4622.8499,2154.9508,1657.0803
3031,4994.5718,2345.8068,1753.5185
3032,5422.2238,2578.4395,1943.3839
3033,5607.0279,2701.0414,2091.0731
3034,5643.6915,2680.8338,2173.5709
3035,5610.0046,2648.2551,2202.8959
3036,5538.6301,2573.8918,2189.1468
3037,5357.0399,2414.1898,2126.8277
3038,5203.0257,2330.4127,2080.9823
3039,5116.3749,2349.0246,2074.5543
3040,5102.145,2384.8105,2086.4844
3041,5263.533,2495.186,2064.5505
3042,5716.0147,2648.5788,2287.4956
3043,5690.0018,2615.5396,2435.1025
3044,5554.7002,2517.4299,2369.8177
3045,5441.7976,2327.917,2224.6992
3046,5177.0136,2081.1333,2006.2557
3047,4853.2015,1961.6202,1852.9571
3048,4365.2188,1733.5852,1483.4398
3049,4138.5863,1573.8016,1342.2128
3050,4161.0304,1567.5293,1366.0419
3051,4228.4907,1601.6484,1436.6764
3052,4324.4247,1682.3789,1490.7656
3053,4467.5874,1798.9084,1582.5979
3054,4686.4489,2014.7275,1790.9101
3055,5047.108,2233.7803,1903.8421
3056,5086.2194,2365.9276,1939.6977
3057,5075.1965,2406.3849,1941.5774
3058,5016.0837,2378.4644,1914.0512
3059,5003.8359,2330.3022,1892.9389
3060,4982.3413,2275.8859,1867.2286
3061,4986.4182,2213.7042,1858.0465
3062,5068.2019,2171.7065,1892.9032
3063,5225.5892,2194.9871,1967.2301
3064,5522.6553,2232.2056,2063.5718
3065,5970.7485,2444.7912,2378.1828
3066,6218.3381,2580.0168,2422.3663
3067,5974.1199,2513.6768,2041.7483
3068,5445.7957,2277.8,1729.7827
3069,4918.3657,2024.6334,1492.0289
3070,4618.7911,1796.1485,1389.1317
3071,4446.9696,1712.0713,1390.7859
3072,4765.1701,2115.2024,1595.9878
3073,4457.9752,1845.4328,1473.1841
3074,4489.7493,1889.2289,1546.6304
3075,5214.6976,1947.0892,1699.0685
3076,5270.5786,2254.5852,2062.3692
3077,5298.1192,2667.3091,2264.3172
3078,5419.0612,2789.8478,2334.9859
3079,5742.7035,2791.4199,2381.7882
3080,5979.7193,2856.5667,2403.8869
3081,6178.8658,2915.4464,2385.5522
3082,6309.4431,2963.4982,2347.0202
3083,6365.562,3005.3512,2323.1724
3084,6396.2532,3044.0734,2272.7243
3085,6435.0322,3064.2441,2239.71
3086,6458.5003,3115.4636,2223.216
3087,6538.1201,3110.7975,2218.6724
3088,6618.6635,3059.7043,2402.9315
3089,6698.266,3111.2712,2517.7308
3090,6503.7313,3167.0121,2396.9638
3091,6447.6816,2974.0288,2157.3397
3092,5771.1858,2692.6918,1898.3462
3093,5534.3854,2363.503,1674.2809
3094,5225.3926,2113.6462,1534.7314
3095,5043.2293,2012.8266,1539.2999
3096,4274.5275,1777.1761,1634.7173
3097,4252.028,1729.2664,1560.5847
3098,4452.1743,1774.4504,1577.9952
3099,4926.0033,1937.799,1628.4448
3100,5467.3863,2185.009,1703.6619
3101,6023.3471,2492.3919,1862.43
3102,6171.9551,2594.7309,2022.1208
3103,6221.3234,2641.258,2137.8039
3104,6204.3697,2667.6827,2177.3769
3105,6125.02,2708.0164,2204.0627
3106,6100.6422,2768.4366,2249.0227
3107,6149.6453,2813.3048,2271.067
3108,6187.4454,2862.7786,2269.1998
3109,6196.6091,2864.3269,2272.8611
3110,6159.8139,2847.3213,2252.6499
3111,6048.363,2813.2969,2214.107
3112,5949.184,2766.8014,2174.6662
3113,6096.8968,2790.2215,2225.9935
3114,6461.1861,2914.4796,2296.6078
3115,5955.0005,2851.9743,2216.0115
3116,5190.2041,2521.0608,2143.5393
3117,4623.0213,2180.9966,1987.5331
3118,4305.9822,1941.931,1828.7495
3119,4235.0154,1870.3618,1696.5195
3120,4286.7251,1837.6094,1449.7609
3121,4357.1015,1863.8947,1390.9787
3122,4363.5638,1905.8477,1475.3266
3123,4464.3762,2016.2443,1667.8778
3124,4570.4054,2191.9246,1953.9544
3125,4850.9644,2408.0332,2205.3453
3126,5103.2791,2557.1019,2237.6935
3127,5407.4713,2650.2403,2254.3865
3128,5648.28,2720.0796,2246.2048
3129,5788.974,2775.9836,2225.1703
3130,5892.003,2796.2491,2176.6718
3131,5990.0542,2861.467,2164.7946
3132,5987.0567,2935.9988,2129.9643
3133,5980.9493,2942.2053,2106.1415
3134,5954.354,2987.1551,2081.3617
3135,5953.1448,2983.9952,2064.7993
3136,5883.5828,2929.6316,2040.9034
3137,5906.2848,2855.2236,2183.965
3138,5937.518,2863.1891,2406.795
3139,5655.0011,2836.717,2268.2662
3140,5478.1782,2719.8322,1908.874
3141,5391.4953,2416.8129,1631.8256
3142,5084.8084,2127.9235,1474.8346
3143,4739.7598,1969.6015,1427.869
3144,4750.086,2002.1907,1591.7489
3145,4530.8567,1913.7921,1525.6425
3146,4393.1445,2054.7849,1500.8425
3147,4382.1372,2296.6183,1556.7616
3148,4482.65,2513.8016,1712.7694
3149,4807.957,2641.246,1960.5829
3150,5285.2146,2754.8629,2177.2136
3151,5688.6966,2769.2008,2265.3596
3152,5958.4031,2786.4511,2343.3899
3153,6106.599,2830.1078,2392.0797
3154,6236.2476,2867.5263,2406.7873
3155,6292.408,2859.8634,2398.5201
3156,6246.5894,2858.4282,2397.5942
3157,6180.2326,2839.9242,2350.8106
3158,6178.1587,2827.5479,2314.1256
3159,6196.3771,2764.0125,2288.4293
3160,6215.5121,2771.8675,2269.1718
3161,6197.9246,2906.7562,2281.9515
3162,6059.0794,2855.3841,2458.9906
3163,6072.5295,2577.7542,2548.1636
3164,6273.2201,2250.9111,2339.1153
3165,6048.8908,2016.5511,2058.247
3166,5494.0162,1879.4114,1790.1708
3167,5022.062,1804.2876,1618.5188
