hour,Area_1,Area_2,Area_3
2760,1018.8644,1038.5251,1137.3853
2761,991.3657,1016.992,1118.0006
2762,977.2637,1005.3282,1110.7877
2763,974.0908,1004.431,1110.7877
2764,984.6672,1008.4684,1118.4514
2765,993.1284,995.9074,1116.6482
2766,1054.1192,1009.8143,1139.1885
2767,1133.4426,1053.3291,1205.0063
2768,1200.7793,1105.3675,1285.7007
2769,1262.4753,1140.3589,1387.583
2770,1304.781,1130.9381,1392.0911
2771,1341.4461,1192.8459,1409.2218
2772,1382.6942,1224.697,1379.9193
2773,1423.5898,1243.9871,1344.7564
2774,1459.1972,1263.2772,1330.3306
2775,1482.1128,1255.6509,1319.0604
2776,1458.4921,1257.4453,1306.8886
2777,1381.284,1218.8651,1287.504
2778,1386.5722,1286.6048,1401.5581
2779,1368.2397,1347.1667,1512.9073
2780,1274.4619,1281.6701,1447.9911
2781,1178.2162,1197.7806,1344.3056
2782,1086.2011,1113.4425,1192.3837
2783,1026.973,1054.675,1160.3765
2784,988.5453,1021.478,1131.5248
2785,966.3347,1007.1226,1117.099
2786,952.2328,999.0477,1109.4353
2787,948.0022,995.0102,1108.0829
2788,951.8803,997.2533,1108.9845
2789,950.1175,985.5895,1106.7305
2790,992.0708,990.9728,1114.3942
2791,1050.5938,1013.8517,1135.1313
2792,1099.9505,1042.114,1184.2692
2793,1133.7952,1060.5068,1225.7434
2794,1151.07,1077.1053,1248.2838
2795,1163.0567,1087.8719,1260.4556
2796,1172.928,1092.8065,1260.0047
2797,1182.4468,1096.3954,1255.0459
2798,1189.1452,1099.5357,1255.0459
2799,1205.0099,1097.2926,1257.7507
2800,1219.4644,1105.8162,1274.4306
2801,1211.3558,1104.9189,1275.783
2802,1280.4552,1178.9391,1408.771
2803,1292.0893,1245.3329,1563.8485
2804,1224.0475,1200.0236,1455.6549
2805,1118.6356,1128.6951,1330.7814
2806,1024.5052,1062.3013,1201.3999
2807,981.1418,1020.5808,1138.2869
2808,960.694,1005.7768,1116.6482
2809,947.2971,996.3561,1109.8861
2810,946.9446,996.3561,1108.0829
2811,967.7449,998.5991,1114.845
2812,1026.2679,1021.478,1159.4748
2813,1103.8286,1030.8988,1208.6128
2814,1163.4092,1051.5347,1323.5685
2815,1176.4535,1071.722,1482.7033
2816,1183.5045,1098.6384,1589.9953
2817,1209.593,1124.6576,1698.6397
2818,1222.2848,1152.9199,1787.8994
2819,1243.7902,1166.3781,1832.9801
2820,1257.5396,1193.7431,1828.0212
2821,1285.0383,1202.7153,1830.2752
2822,1312.5371,1220.6595,1792.4075
2823,1329.4594,1224.2484,1730.6469
2824,1338.9782,1218.4165,1640.9364
2825,1316.4151,1218.4165,1521.9234
2826,1381.284,1310.3809,1594.9541
2827,1383.7519,1414.4577,1740.1139
2828,1305.4861,1334.6057,1559.3404
2829,1169.05,1207.6499,1379.4685
2830,1050.9463,1094.1524,1272.6273
2831,1000.8845,1037.6279,1150.4587
2832,971.9755,1016.0948,1128.82
2833,958.5787,1005.3282,1113.4926
2834,959.9889,1001.7393,1108.5337
2835,976.9112,1008.0198,1115.2958
2836,1035.0816,1033.5904,1150.4587
2837,1109.4693,1037.1793,1219.4321
2838,1166.2296,1070.3762,1371.354
2839,1185.9723,1125.5549,1507.4976
2840,1202.8946,1168.6211,1609.8308
2841,1235.6816,1203.6125,1739.2123
2842,1271.6415,1248.0246,1790.6042
2843,1292.4419,1283.0159,1799.6204
2844,1336.8629,1318.9045,1789.7026
2845,1374.5856,1362.4193,1786.547
2846,1425.0,1389.7844,1756.7937
2847,1449.3258,1404.1398,1665.28
2848,1447.5631,1379.0178,1638.6824
2849,1413.0134,1339.0918,1612.9864
2850,1456.3768,1425.2243,1739.2123
2851,1448.6207,1468.2906,1805.4809
2852,1347.7919,1360.1763,1649.5017
2853,1202.8946,1230.0803,1427.7048
2854,1074.9196,1110.3022,1243.7757
2855,1020.6272,1048.8431,1166.2369
2856,991.3657,1024.1697,1132.4264
2857,974.4433,1008.0198,1114.845
2858,969.5077,1003.0852,1111.2385
2859,988.1927,1005.3282,1116.6482
2860,1039.6648,1025.9641,1159.024
2861,1120.3983,1031.3474,1232.0547
2862,1181.7417,1063.1985,1379.9193
2863,1206.7726,1112.9939,1538.1525
2864,1232.8612,1178.4905,1667.9848
2865,1265.6482,1217.0707,1778.8833
2866,1305.1336,1250.2676,1832.9801
2867,1341.0935,1248.9218,1831.1768
2868,1386.2197,1283.9131,1842.447
2869,1430.6408,1315.7642,1830.2752
2870,1485.2857,1325.185,1786.547
2871,1522.6559,1312.624,1727.0405
2872,1512.0794,1278.0812,1635.9775
2873,1438.0443,1267.3147,1603.0686
2874,1470.1262,1401.4481,1752.2857
2875,1453.2039,1493.4126,1799.6204
2876,1365.4193,1376.3261,1639.1332
2877,1213.1185,1229.1831,1447.5403
2878,1087.9639,1119.723,1257.7507
2879,1028.0307,1056.4694,1167.5894
2880,989.9555,1026.4127,1134.2297
2881,975.1484,1011.6087,1116.6482
2882,967.7449,1006.674,1112.1401
2883,983.9621,1010.2629,1117.5498
2884,1038.6071,1036.2821,1148.6555
2885,1111.9372,1057.3666,1237.4644
2886,1177.1586,1084.7316,1426.3524
2887,1195.4911,1126.0035,1583.2332
2888,1212.0609,1185.6682,1755.8921
2889,1228.2781,1238.1552,1849.2091
2890,1238.1494,1270.4549,1906.0108
2891,1248.0208,1303.6518,1917.7317
2892,1260.36,1298.7171,1941.1737
2893,1263.8855,1244.4357,1941.1737
2894,1258.2447,1239.0524,1892.4866
2895,1231.8036,1246.2301,1822.1607
2896,1222.6373,1231.4261,1679.7058
2897,1221.9322,1261.9314,1572.8646
2898,1293.4995,1361.5221,1634.1743
2899,1290.6791,1397.4107,1796.4647
2900,1235.6816,1311.2781,1659.4195
2901,1133.0901,1191.9487,1434.9177
2902,1035.0816,1100.4329,1264.5128
2903,993.1284,1045.7028,1168.0402
2904,938.1309,951.944,1151.3603
2905,925.0866,931.7567,1115.2958
2906,921.5611,920.9901,1104.4764
2907,940.5987,929.9622,1123.8611
2908,1000.8845,956.43,1179.7612
2909,1072.0992,960.9161,1292.012
2910,1124.2763,1002.1879,1425.4508
2911,1130.2697,1050.1889,1520.571
2912,1130.6222,1101.7787,1585.0364
2913,1137.6732,1129.1437,1648.1493
2914,1139.4359,1167.2753,1673.3945
2915,1135.2053,1204.0611,1677.0009
2916,1128.1544,1241.7441,1676.5501
2917,1144.0191,1276.2868,1658.0671
2918,1150.3649,1315.3156,1618.8469
2919,1167.6398,1345.3723,1581.8807
2920,1169.7551,1355.6902,1547.1686
2921,1155.6531,1342.6806,1508.3992
2922,1201.1319,1361.9707,1557.988
2923,1211.3558,1369.597,1593.6017
2924,1178.2162,1312.624,1528.6855
2925,1105.2387,1241.7441,1437.1718
2926,1026.2679,1154.2657,1330.7814
2927,969.5077,1076.2081,1232.9563
2928,940.2462,1029.553,1171.1958
2929,917.3305,989.6269,1137.3853
2930,908.1643,969.4396,1114.845
2931,911.6898,955.9814,1108.9845
2932,921.5611,949.7009,1139.1885
2933,939.5411,929.065,1132.8773
2934,994.186,968.991,1179.3103
2935,1057.9973,1039.4223,1271.2749
2936,1109.4693,1086.9747,1375.4113
2937,1150.3649,1170.4156,1429.5081
2938,1175.3958,1209.893,1463.3186
2939,1201.1319,1250.7162,1466.4742
2940,1223.695,1282.5673,1443.9339
2941,1253.6616,1320.6989,1433.1145
2942,1287.5062,1362.4193,1411.4758
2943,1319.5881,1396.9621,1397.5008
2944,1329.812,1407.7286,1387.1322
2945,1310.4218,1379.915,1378.5669
2946,1323.4661,1380.3636,1420.0411
2947,1318.883,1386.1955,1499.8339
2948,1249.431,1335.9515,1457.4581
2949,1166.5821,1268.6605,1381.2717
2950,1069.6314,1183.8738,1287.9548
2951,1015.3389,1102.2273,1183.8184
2952,965.9822,1043.4598,1130.6232
2953,937.7783,999.0477,1090.0506
2954,919.0933,972.5799,1069.3135
2955,912.0423,959.5703,1064.3546
2956,907.4592,949.7009,1067.5103
2957,912.3949,915.1582,1063.453
2958,967.7449,956.43,1085.9934
2959,1042.4852,1028.6558,1147.7539
2960,1121.1034,1114.7883,1224.391
2961,1189.1452,1194.1917,1273.9798
2962,1259.3023,1261.9314,1324.4701
2963,1330.8696,1316.6614,1342.0516
2964,1386.5722,1368.2512,1364.5919
2965,1447.2105,1422.9813,1377.6653
2966,1494.452,1467.3934,1379.0177
2967,1543.4562,1496.1042,1372.7064
2968,1557.5581,1475.0197,1366.3951
2969,1521.5982,1390.233,1374.5096
2970,1509.259,1411.3175,1429.9589
2971,1479.9975,1449.0005,1518.7678
2972,1378.1111,1390.6816,1467.3758
2973,1252.2514,1293.3339,1369.1
2974,1122.1611,1187.4626,1253.6935
2975,1067.8686,1103.5731,1174.8023
2976,1009.6982,1047.9459,1126.1152
2977,984.6672,1013.8517,1088.6982
2978,965.9822,990.0756,1080.5837
2979,982.9045,982.4492,1091.8538
2980,1031.5562,992.7672,1157.6716
2981,1110.8795,1004.431,1246.0297
2982,1195.8436,1076.2081,1356.0266
2983,1264.238,1155.1629,1463.3186
2984,1327.6967,1254.7537,1547.6194
2985,1411.6032,1344.9237,1611.1832
2986,1488.8112,1422.9813,1645.8953
2987,1568.8397,1479.5057,1675.1977
2988,1646.0477,1534.2358,1714.8687
2989,1711.6217,1600.6296,1727.9421
2990,1748.2867,1608.7045,1717.1227
2991,1783.189,1611.3962,1693.23
2992,1784.9518,1643.2473,1636.8792
2993,1725.0186,1605.1157,1576.0202
2994,1694.3469,1613.6392,1592.7001
2995,1635.8238,1628.4433,1658.9687
2996,1522.3033,1523.9178,1576.0202
2997,1359.0735,1378.5692,1441.6798
2998,1207.4777,1251.6134,1312.2983
2999,1119.3407,1152.4713,1221.2354
3000,1057.9973,1086.9747,1172.9991
3001,1017.4542,1046.6,1134.2297
3002,999.1217,1022.3753,1119.8039
3003,1011.1084,1018.7864,1131.5248
3004,1060.4651,1034.039,1204.5555
3005,1137.6732,1048.8431,1303.733
3006,1227.2204,1119.723,1423.1968
3007,1279.045,1212.5846,1521.0218
3008,1330.5171,1296.4741,1611.1832
3009,1408.0777,1384.4011,1681.9598
3010,1491.2791,1475.9169,1714.8687
3011,1560.026,1540.9649,1706.3034
3012,1616.0811,1609.6018,1695.484
3013,1668.9634,1685.8649,1839.2914
3014,1698.2249,1709.1925,1829.8244
3015,1744.7613,1738.352,1800.9728
3016,1753.9275,1719.9591,1687.8203
3017,1688.001,1672.4067,1615.6912
3018,1653.4513,1663.4346,1651.305
3019,1612.9082,1649.5278,1706.7542
3020,1527.9441,1533.3386,1616.142
3021,1361.8939,1380.8122,1472.3347
3022,1210.6507,1256.9967,1334.8387
3023,1121.456,1165.9295,1232.9563
3024,1057.2922,1103.5731,1178.8595
3025,1020.6272,1066.7873,1150.9095
3026,1003.3523,1038.5251,1133.7789
3027,1017.1017,1034.4876,1156.77
3028,1065.0482,1053.7777,1218.0797
3029,1138.7308,1068.5818,1326.7241
3030,1200.0742,1132.7326,1425.9016
3031,1241.3224,1214.8276,1481.8016
3032,1275.167,1297.8199,1568.3565
3033,1331.2222,1365.111,1680.1566
3034,1408.7828,1427.0187,1705.8526
3035,1475.0619,1473.2252,1702.6969
3036,1537.1103,1513.5999,1713.5163
3037,1595.2808,1569.2271,1708.5574
3038,1609.3827,1609.1532,1701.7953
3039,1611.1455,1595.2463,1666.1816
3040,1590.6977,1575.5076,1618.3961
3041,1549.4495,1539.1705,1580.0775
3042,1547.3342,1537.376,1632.3711
3043,1533.9374,1553.5259,1669.788
3044,1451.0886,1461.5615,1592.7001
3045,1291.0317,1347.6153,1452.95
3046,1151.7751,1228.2858,1328.5274
3047,1070.689,1137.2186,1227.0959
3048,1021.6848,1082.4886,1186.0724
3049,985.0198,1046.1514,1148.6555
3050,973.0332,1023.2725,1140.541
3051,991.0131,1024.6183,1151.8111
3052,1038.9597,1046.1514,1210.8668
3053,1115.4626,1058.7124,1307.7903
3054,1185.2672,1109.8536,1438.975
3055,1220.8746,1153.8171,1533.6444
3056,1256.8345,1222.0054,1626.9614
3057,1301.2556,1252.062,1695.9348
3058,1348.497,1293.3339,1727.4913
3059,1401.7318,1320.6989,1727.0405
3060,1456.7293,1370.9429,1742.3679
3061,1510.6692,1412.6633,1743.7203
3062,1547.3342,1442.2714,1715.3195
3063,1585.762,1458.8698,1687.3695
3064,1585.762,1442.2714,1626.5106
3065,1516.6625,1392.0274,1566.1025
3066,1499.7402,1388.4385,1604.4211
3067,1485.6383,1419.841,1682.4106
3068,1407.7251,1349.8583,1601.2654
3069,1272.6992,1246.2301,1480.4492
3070,1147.8971,1141.7047,1349.2645
3071,1071.3941,1066.7873,1252.341
3072,1028.3832,1018.7864,1188.7773
3073,997.7115,986.4867,1154.9668
3074,987.1351,967.6452,1136.4837
3075,995.9488,974.8229,1148.2047
3076,1043.1903,995.9074,1218.5305
3077,1116.1677,1009.3657,1315.9048
3078,1189.8503,1060.5068,1426.8032
3079,1226.8679,1132.7326,1530.4888
3080,1260.0074,1190.6029,1607.1259
3081,1301.9607,1228.7345,1672.0421
3082,1330.5171,1248.0246,1708.5574
3083,1367.1821,1251.6134,1720.2784
3084,1403.142,1246.2301,1697.7381
3085,1442.6274,1250.7162,1694.5824
3086,1462.7227,1278.9784,1705.4018
3087,1487.401,1305.4462,1674.2961
3088,1485.2857,1313.0726,1617.0437
3089,1427.8204,1296.4741,1534.9968
3090,1422.1796,1300.9602,1534.9968
3091,1417.2439,1328.7738,1614.7896
3092,1350.9649,1274.941,1556.6356
3093,1257.8921,1197.332,1454.3024
3094,1142.6089,1112.0966,1332.5846
3095,1067.5161,1042.114,1231.6039
3096,1021.6848,993.6644,1176.6055
3097,992.0708,965.4022,1137.3853
3098,969.8602,943.4204,1124.3119
3099,965.9822,941.1774,1126.1152
3100,966.6873,934.8969,1155.8684
3101,982.552,918.747,1163.0813
3102,1053.7667,957.7759,1196.441
3103,1138.3783,1022.8239,1292.4628
3104,1207.1252,1091.0121,1386.6814
3105,1284.3333,1148.8824,1454.7532
3106,1347.4394,1189.7057,1507.9484
3107,1404.5522,1232.3233,1506.1452
3108,1450.736,1274.4924,1493.9734
3109,1498.33,1327.8766,1446.1879
3110,1524.7712,1368.2512,1432.2129
3111,1553.6801,1396.0649,1417.3363
3112,1557.2056,1404.1398,1396.5992
3113,1497.9775,1379.4664,1379.4685
3114,1469.7736,1362.8679,1422.2952
3115,1438.7494,1388.4385,1498.4815
3116,1350.6123,1326.9794,1462.8678
3117,1253.6616,1252.5106,1387.1322
3118,1144.0191,1160.5462,1297.8725
3119,1070.3365,1085.1802,1219.8829
3120,1026.973,1026.4127,1160.3765
3121,987.1351,993.2158,1131.9756
3122,966.3347,968.991,1110.7877
3123,960.694,960.9161,1097.7143
3124,946.9446,948.3551,1091.8538
3125,956.4634,918.747,1090.5014
3126,1011.1084,963.6077,1109.8861
3127,1090.4317,1037.6279,1172.0974
3128,1164.4668,1121.966,1233.858
3129,1245.9055,1205.4069,1290.6596
3130,1320.9983,1278.9784,1322.6669
3131,1392.5656,1346.7181,1344.3056
3132,1463.0752,1344.4751,1363.6903
3133,1532.1747,1436.4395,1370.9032
3134,1577.6534,1505.5249,1371.354
3135,1606.9149,1548.1426,1372.2556
3136,1623.8372,1552.6287,1383.9766
3137,1575.1856,1525.7123,1387.1322
3138,1555.7954,1510.9082,1426.3524
3139,1539.5782,1524.815,1532.7428
3140,1432.051,1440.4769,1493.5226
3141,1299.1403,1354.793,1393.8943
3142,1167.6398,1247.5759,1268.5701
3143,1089.0215,1152.0227,1168.0402
3144,1039.3122,1090.5635,1135.5821
3145,1003.3523,1051.9833,1108.0829
3146,992.4233,1022.8239,1101.3208
3147,1006.8778,1022.3753,1112.591
3148,1052.7091,1038.0765,1175.7039
3149,1143.314,1056.4694,1270.8241
3150,1217.3491,1134.0784,1403.3613
3151,1287.1536,1227.8372,1498.0307
3152,1344.2665,1305.8949,1610.7324
3153,1411.6032,1386.1955,1692.3284
3154,1487.401,1470.5336,1717.5736
3155,1555.4428,1550.8343,1740.1139
3156,1634.4137,1607.8073,1766.2607
3157,1701.0453,1689.0052,1786.9978
3158,1735.9476,1771.1003,1792.8583
3159,1758.5106,1810.1291,1768.5147
3160,1754.9852,1795.7736,1698.6397
3161,1693.9943,1731.1742,1625.1582
3162,1644.6376,1706.5009,1644.0921
3163,1608.6776,1713.23,1701.3445
3164,1516.6625,1621.2655,1617.4945
3165,1369.2974,1475.9169,1476.392
3166,1221.5797,1321.5961,1345.2072
3167,1126.0391,1206.3041,1213.1208
3168,1065.0482,1135.4242,1159.4748
3169,1023.8001,1085.6288,1134.6805
3170,1006.8778,1056.4694,1119.8039
3171,1015.3389,1055.1236,1138.2869
3172,1051.6514,1064.5443,1189.2281
3173,1137.3206,1082.4886,1292.4628
3174,1215.9389,1164.1351,1426.8032
3175,1263.5329,1248.4732,1531.3904
3176,1314.2999,1339.0918,1616.142
3177,1384.8095,1411.3175,1684.6647
3178,1448.9733,1467.3934,1736.0566
3179,1525.8288,1515.8429,1754.9905
3180,1598.8063,1553.9745,1775.7276
3181,1683.0653,1616.3309,1709.0082
3182,1727.1338,1684.5191,1779.7849
3183,1769.0871,1721.3049,1749.5808
3184,1775.7855,1718.1646,1709.0082
3185,1716.2048,1657.6027,1608.4783
3186,1675.6618,1620.8169,1608.9291
3187,1641.1121,1613.6392,1693.23
3188,1535.7001,1516.7401,1615.6912
3189,1367.5346,1379.0178,1479.9984
3190,1218.7593,1241.2955,1332.5846
3191,1140.4936,1145.2936,1197.3426
3192,1073.5094,1081.5914,1146.8523
3193,1041.4275,1038.5251,1117.099
3194,1028.0307,1011.1601,1106.2797
3195,1040.0173,1008.0198,1112.591
3196,1076.3298,1021.9266,1167.5894
3197,1154.2429,1044.8056,1276.6846
3198,1232.5087,1139.9103,1402.0089
3199,1291.7368,1185.6682,1505.2436
3200,1347.0868,1272.6979,1594.0525
3201,1432.7561,1334.1571,1684.2139
3202,1507.8488,1379.915,1754.9905
3203,1602.3318,1427.0187,1808.1857
3204,1696.4621,1463.8045,1880.3148
3205,1783.189,1539.6191,1938.9196
3206,1849.4681,1616.7795,1925.3954
3207,1880.8449,1661.1916,1881.2164
3208,1880.4923,1664.7804,1789.7026
3209,1803.9894,1605.5643,1672.0421
3210,1748.9918,1570.573,1656.2638
3211,1689.4112,1573.2646,1706.7542
3212,1577.6534,1475.0197,1602.167
3213,1410.8981,1344.9237,1438.975
3214,1245.2004,1219.3137,1305.0854
3215,1157.7684,1123.3118,1202.3015
3216,1092.8996,1060.0582,1152.7127
3217,1055.1769,1019.235,1112.591
3218,1037.1969,1001.7393,1102.2224
3219,1050.2412,997.2533,1112.591
3220,1085.1435,1016.5434,1163.9829
3221,1169.05,1034.039,1281.6435
3222,1256.4819,1101.3301,1406.5169
3223,1331.9273,1178.9391,1539.5049
3224,1401.7318,1269.5577,1618.3961
3225,1506.4386,1328.7738,1707.205
3226,1604.7996,1379.915,1801.4236
3227,1717.615,1473.2252,1862.7333
3228,1819.854,1551.2829,1925.8463
3229,1908.6962,1629.7891,1957.4027
3230,1938.3102,1707.3981,1972.2793
3231,1970.7447,1750.4643,1908.7156
3232,1947.1239,1723.5479,1828.9228
3233,1867.8006,1695.2857,1707.6558
3234,1796.2333,1660.2943,1672.9437
3235,1735.9476,1647.2847,1713.5163
3236,1610.7929,1533.3386,1610.2816
3237,1428.5255,1388.4385,1434.9177
3238,1279.7501,1252.9592,1296.5201
3239,1170.4602,1156.0601,1202.3015
3240,1106.6489,1089.2177,1146.8523
3241,1060.4651,1044.357,1111.2385
3242,1040.0173,1019.6836,1097.2635
3243,1044.6004,1014.3003,1105.378
3244,1080.2078,1027.7585,1167.1386
3245,1160.5888,1051.9833,1283.4467
3246,1261.7702,1126.9007,1429.0573
3247,1342.1512,1217.0707,1541.3081
3248,1420.0643,1318.4558,1634.6251
3249,1523.361,1409.5231,1718.926
3250,1635.1188,1513.1513,1786.0962
3251,1720.4354,1647.7334,1838.8406
3252,1803.9894,1727.1368,1910.068
3253,1873.0888,1850.9523,1936.6656
3254,1929.144,1953.2347,1915.9285
3255,1969.3345,2003.4787,1829.3736
3256,1961.931,1967.1415,1772.572
3257,1847.3528,1876.0743,1642.2888
3258,1771.9075,1810.1291,1607.5767
3259,1702.1029,1789.4932,1667.9848
3260,1599.1588,1686.7622,1587.2904
3261,1471.1838,1570.573,1445.2863
3262,1325.5814,1442.72,1331.683
3263,1221.5797,1342.6806,1228.4483
3264,1150.7175,1264.623,1170.2942
3265,1096.0725,1207.6499,1120.7055
3266,1060.8177,1159.2004,1098.6159
3267,1040.7224,1126.0035,1095.4603
3268,1033.6714,1100.4329,1111.6893
3269,1056.5871,1081.1428,1133.7789
3270,1144.7241,1150.2282,1193.7362
3271,1276.5772,1268.6605,1287.504
3272,1395.3859,1420.7382,1385.329
3273,1517.0151,1556.6661,1460.1629
3274,1631.2407,1679.5844,1515.6121
3275,1726.4287,1773.3433,1531.3904
3276,1807.1623,1851.8495,1539.0541
3277,1896.7095,1935.739,1540.4065
3278,1933.3746,1997.1982,1536.3493
3279,1967.9243,2022.7688,1531.3904
3280,1963.6937,2000.787,1516.9646
3281,1874.499,1920.0378,1505.2436
3282,1789.1823,1837.0455,1483.6049
3283,1724.666,1810.1291,1551.6767
3284,1599.1588,1702.4634,1508.85
3285,1452.1462,1566.9841,1395.2468
3286,1314.6524,1427.9159,1295.1677
3287,1217.7016,1313.9698,1203.2031
3288,1138.3783,1227.8372,1140.541
3289,1084.7909,1165.4809,1104.4764
3290,1043.8953,1117.0313,1080.5837
3291,1019.217,1084.283,1070.2151
3292,1000.1794,1048.8431,1076.9772
3293,1012.5186,1025.9641,1063.0022
3294,1108.0591,1100.8815,1091.403
3295,1237.4443,1225.5942,1150.0079
3296,1356.9582,1359.2791,1213.1208
3297,1488.4587,1494.3098,1270.3733
3298,1600.2165,1621.2655,1321.3145
3299,1720.4354,1733.4173,1353.7725
3300,1823.3795,1820.8956,1388.9355
3301,1917.8624,1926.3183,1409.2218
3302,1974.9753,2006.6189,1430.8605
3303,2017.281,2054.6199,1432.6637
3304,2013.0505,2047.8908,1418.2379
3305,1903.408,1959.9638,1394.796
3306,1830.0779,1885.495,1417.3363
3307,1770.4973,1861.7189,1521.0218
3308,1630.1831,1728.034,1468.7283
3309,1457.0819,1568.7785,1372.7064
3310,1317.4728,1414.4577,1264.062
3311,1197.6064,1306.7921,1177.0563
3312,1132.0324,1223.7998,1127.9184
3313,1089.7266,1163.2378,1097.7143
3314,1069.2788,1122.4146,1088.6982
3315,1078.4451,1109.405,1108.5337
3316,1116.1677,1113.8911,1174.8023
3317,1204.6573,1155.1629,1286.1515
3318,1296.3199,1274.4924,1435.8194
3319,1389.0401,1349.8583,1551.2259
3320,1488.1061,1443.1686,1678.3534
3321,1614.671,1566.9841,1780.6865
3322,1722.5507,1697.5287,1868.143
3323,1814.9184,1831.6622,1912.322
3324,1900.5876,1950.5431,1923.5922
3325,1961.5784,2044.3019,1946.1326
3326,1970.3921,2061.349,1929.0019
3327,1988.3721,2022.7688,1903.3059
3328,1961.5784,1960.4124,1825.7672
3329,1864.2751,1886.8409,1704.5002
3330,1821.6168,1902.9907,1632.8219
3331,1769.7922,1899.4019,1693.6808
3332,1666.143,1781.8668,1612.9864
3333,1490.2214,1636.9668,1447.5403
3334,1312.5371,1484.889,1321.7653
3335,1211.0032,1368.2512,1222.5878
3336,1154.948,1278.9784,1169.3926
3337,1101.3607,1216.6221,1128.3692
3338,1082.6757,1170.4156,1108.0829
3339,1095.0148,1150.6768,1122.5087
3340,1137.6732,1156.9573,1177.0563
3341,1225.8102,1178.0419,1296.0693
3342,1310.7744,1239.9496,1435.8194
3343,1384.1044,1316.6614,1534.546
3344,1479.2924,1405.9342,1632.8219
3345,1602.3318,1488.0293,1722.5324
3346,1716.2048,1553.0773,1808.1857
3347,1833.2509,1642.3501,1867.2414
3348,1948.1816,1729.3798,1940.2721
3349,2041.2543,1837.4941,1978.5906
3350,2111.0589,1921.3836,1993.0165
3351,2062.0547,1978.3567,1974.0826
3352,1890.0111,1927.6641,1883.9212
3353,1792.3553,1841.5316,1748.6792
3354,1766.2667,1817.3068,1689.6235
3355,1748.2867,1813.2693,1731.0978
3356,1666.143,1714.1272,1625.1582
3357,1506.7912,1560.7036,1464.671
3358,1354.8429,1414.9063,1324.9209
3359,1254.0141,1283.9131,1221.6862
3360,1187.3825,1210.7902,1167.1386
3361,1138.7308,1153.8171,1132.8773
3362,1117.9305,1119.2744,1118.0006
3363,1129.5646,1108.9564,1124.3119
3364,1161.2939,1117.4799,1176.6055
3365,1272.6992,1149.7796,1271.2749
3366,1392.5656,1268.2119,1411.9266
3367,1504.3234,1390.6816,1525.0791
3368,1605.1522,1534.2358,1644.5429
3369,1733.4797,1666.5748,1755.8921
3370,1859.692,1793.9792,1820.3575
3371,1975.3278,1916.0003,1902.8551
3372,2085.6754,2006.1703,1971.3777
3373,2164.2937,2143.8926,1993.9181
3374,2222.4641,2253.3527,1976.7874
3375,2257.0139,2313.0175,1950.1898
3376,2234.4508,2300.4565,1869.9462
3377,2106.4758,2190.9964,1732.4502
3378,2050.4206,2109.7985,1699.9921
3379,1978.5007,2059.5545,1764.4574
3380,1839.2442,1901.6449,1677.0009
3381,1617.4913,1703.3606,1490.367
