hour,nuclear_north,coal_north,ct_north,wind_north,ccgt_south_1,ccgt_south_2,ct_south,solar_south,coal_east,ccgt_east,ct_east,wind_east
1750,1.0,1.0,1.0,0.2446,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1061
1751,1.0,1.0,1.0,0.183,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1184
1752,1.0,1.0,1.0,0.1314,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0854
1753,1.0,1.0,1.0,0.1187,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1347
1754,1.0,1.0,1.0,0.1941,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1218
1755,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1422
1756,1.0,1.0,1.0,0.088,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.118
1757,1.0,1.0,1.0,0.1049,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1473
1758,1.0,1.0,1.0,0.0778,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1855
1759,1.0,1.0,1.0,0.1074,1.0,1.0,1.0,0.1683,1.0,1.0,1.0,0.116
1760,1.0,1.0,1.0,0.0993,1.0,1.0,1.0,0.3195,1.0,1.0,1.0,0.0983
1761,1.0,1.0,1.0,0.0964,1.0,1.0,1.0,0.4121,1.0,1.0,1.0,0.0985
1762,1.0,1.0,1.0,0.1473,1.0,1.0,1.0,0.4798,1.0,1.0,1.0,0.0878
1763,1.0,1.0,1.0,0.1838,1.0,1.0,1.0,0.558,1.0,1.0,1.0,0.122
1764,1.0,1.0,1.0,0.1317,1.0,1.0,1.0,0.5168,1.0,1.0,1.0,0.106
1765,1.0,1.0,1.0,0.0982,1.0,1.0,1.0,0.4889,1.0,1.0,1.0,0.1386
1766,1.0,1.0,1.0,0.0585,1.0,1.0,1.0,0.5322,1.0,1.0,1.0,0.1664
1767,1.0,1.0,1.0,0.1433,1.0,1.0,1.0,0.5082,1.0,1.0,1.0,0.1666
1768,1.0,1.0,1.0,0.1151,1.0,1.0,1.0,0.3925,1.0,1.0,1.0,0.2132
1769,1.0,1.0,1.0,0.1718,1.0,1.0,1.0,0.1556,1.0,1.0,1.0,0.1402
1770,1.0,1.0,1.0,0.1524,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1431
1771,1.0,1.0,1.0,0.1144,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1175
1772,1.0,1.0,1.0,0.1212,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.119
1773,1.0,1.0,1.0,0.1151,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1076
1774,1.0,1.0,1.0,0.1543,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1151
1775,1.0,1.0,1.0,0.2028,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1209
1776,1.0,1.0,1.0,0.1756,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1309
1777,1.0,1.0,1.0,0.1184,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.144
1778,1.0,1.0,1.0,0.0855,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1769
1779,1.0,1.0,1.0,0.043,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1255
1780,1.0,1.0,1.0,0.0427,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1527
1781,1.0,1.0,1.0,0.0464,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0997
1782,1.0,1.0,1.0,0.0343,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0422
1783,1.0,1.0,1.0,0.0245,1.0,1.0,1.0,0.1747,1.0,1.0,1.0,0.0873
1784,1.0,1.0,1.0,0.0271,1.0,1.0,1.0,0.3682,1.0,1.0,1.0,0.0682
1785,1.0,1.0,1.0,0.0241,1.0,1.0,1.0,0.5767,1.0,1.0,1.0,0.0628
1786,1.0,1.0,1.0,0.0249,1.0,1.0,1.0,0.6099,1.0,1.0,1.0,0.0362
1787,1.0,1.0,1.0,0.0244,1.0,1.0,1.0,0.7154,1.0,1.0,1.0,0.0338
1788,1.0,1.0,1.0,0.0294,1.0,1.0,1.0,0.7394,1.0,1.0,1.0,0.0396
1789,1.0,1.0,1.0,0.0268,1.0,1.0,1.0,0.664,1.0,1.0,1.0,0.0467
1790,1.0,1.0,1.0,0.0251,1.0,1.0,1.0,0.5646,1.0,1.0,1.0,0.0336
1791,1.0,1.0,1.0,0.02,1.0,1.0,1.0,0.5432,1.0,1.0,1.0,0.0316
1792,1.0,1.0,1.0,0.02,1.0,1.0,1.0,0.3279,1.0,1.0,1.0,0.0392
1793,1.0,1.0,1.0,0.02,1.0,1.0,1.0,0.1535,1.0,1.0,1.0,0.0461
1794,1.0,1.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0521
1795,1.0,1.0,1.0,0.0422,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0719
1796,1.0,1.0,1.0,0.0485,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0739
1797,1.0,1.0,1.0,0.05,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1219
1798,1.0,1.0,1.0,0.0638,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1164
1799,1.0,1.0,1.0,0.1336,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1503
1800,1.0,1.0,1.0,0.1496,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1912
1801,1.0,1.0,1.0,0.0781,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1211
1802,1.0,1.0,1.0,0.0956,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1446
1803,1.0,1.0,1.0,0.0765,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1237
1804,1.0,1.0,1.0,0.0434,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0944
1805,1.0,1.0,1.0,0.0824,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0869
1806,1.0,1.0,1.0,0.1389,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0968
1807,1.0,1.0,1.0,0.11,0.0,1.0,1.0,0.168,1.0,1.0,1.0,0.0616
1808,1.0,1.0,1.0,0.0874,0.0,1.0,1.0,0.3747,1.0,1.0,1.0,0.0665
1809,1.0,1.0,1.0,0.0976,0.0,1.0,1.0,0.5605,1.0,1.0,1.0,0.0661
1810,1.0,1.0,1.0,0.0779,0.0,1.0,1.0,0.7185,1.0,1.0,1.0,0.0984
1811,1.0,1.0,1.0,0.0795,0.0,1.0,1.0,0.8055,1.0,1.0,1.0,0.0847
1812,1.0,1.0,1.0,0.0673,0.0,1.0,1.0,0.8352,1.0,1.0,1.0,0.13
1813,1.0,1.0,1.0,0.0633,0.0,1.0,1.0,0.7768,1.0,1.0,1.0,0.1521
1814,1.0,1.0,1.0,0.0427,0.0,1.0,1.0,0.6251,1.0,1.0,1.0,0.1561
1815,1.0,1.0,1.0,0.0612,0.0,1.0,1.0,0.5412,1.0,1.0,1.0,0.2314
1816,1.0,1.0,1.0,0.0969,0.0,1.0,1.0,0.3353,1.0,1.0,1.0,0.3773
1817,1.0,1.0,1.0,0.0994,0.0,1.0,1.0,0.174,1.0,1.0,1.0,0.3614
1818,1.0,1.0,1.0,0.1039,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3057
1819,1.0,1.0,1.0,0.1331,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3418
1820,1.0,1.0,1.0,0.1393,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2418
1821,1.0,1.0,1.0,0.2377,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1717
1822,1.0,1.0,1.0,0.1686,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2539
1823,1.0,1.0,1.0,0.2226,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2984
1824,1.0,1.0,1.0,0.22,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2409
1825,1.0,1.0,1.0,0.1646,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4936
1826,1.0,1.0,1.0,0.3114,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3733
1827,1.0,1.0,1.0,0.5152,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4267
1828,1.0,1.0,1.0,0.4954,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3601
1829,1.0,1.0,1.0,0.5333,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.514
1830,1.0,1.0,1.0,0.49,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4648
1831,1.0,1.0,1.0,0.4621,0.0,1.0,1.0,0.1385,1.0,1.0,1.0,0.4388
1832,1.0,1.0,1.0,0.3663,0.0,1.0,1.0,0.3475,1.0,1.0,1.0,0.2929
1833,1.0,1.0,1.0,0.2721,0.0,1.0,1.0,0.5193,1.0,1.0,1.0,0.4661
1834,1.0,1.0,1.0,0.4223,0.0,1.0,1.0,0.5878,1.0,1.0,1.0,0.4116
1835,1.0,1.0,1.0,0.4202,0.0,1.0,1.0,0.6297,1.0,1.0,1.0,0.4531
1836,1.0,1.0,1.0,0.4258,0.0,1.0,1.0,0.5789,1.0,1.0,1.0,0.4525
1837,1.0,1.0,1.0,0.3593,0.0,1.0,1.0,0.5421,1.0,1.0,1.0,0.4043
1838,1.0,1.0,1.0,0.3778,0.0,1.0,1.0,0.5897,1.0,1.0,1.0,0.2377
1839,1.0,1.0,1.0,0.2661,0.0,1.0,1.0,0.4714,1.0,1.0,1.0,0.228
1840,1.0,1.0,1.0,0.2211,0.0,1.0,1.0,0.2854,1.0,1.0,1.0,0.2162
1841,1.0,1.0,1.0,0.1617,0.0,1.0,1.0,0.149,1.0,1.0,1.0,0.241
1842,1.0,1.0,1.0,0.2408,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4081
1843,1.0,1.0,1.0,0.1549,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4639
1844,1.0,1.0,1.0,0.1128,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5377
1845,1.0,1.0,1.0,0.0617,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5075
1846,1.0,1.0,1.0,0.0494,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3917
1847,1.0,1.0,1.0,0.046,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3695
1848,1.0,1.0,1.0,0.0683,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3114
1849,1.0,1.0,1.0,0.0681,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3106
1850,1.0,1.0,1.0,0.0638,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2777
1851,1.0,1.0,1.0,0.0755,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1788
1852,1.0,1.0,1.0,0.0698,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2602
1853,1.0,1.0,1.0,0.1579,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2548
1854,1.0,1.0,1.0,0.1376,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2375
1855,1.0,1.0,1.0,0.1625,0.0,1.0,1.0,0.0818,1.0,1.0,1.0,0.1783
1856,1.0,1.0,1.0,0.2131,0.0,1.0,1.0,0.1487,1.0,1.0,1.0,0.16
1857,1.0,1.0,1.0,0.1842,0.0,1.0,1.0,0.2335,1.0,1.0,1.0,0.1278
1858,1.0,1.0,1.0,0.1993,0.0,1.0,1.0,0.2798,1.0,1.0,1.0,0.0919
1859,1.0,1.0,1.0,0.1782,0.0,1.0,1.0,0.4225,1.0,1.0,1.0,0.102
1860,1.0,1.0,1.0,0.1991,0.0,1.0,1.0,0.4711,1.0,1.0,1.0,0.0925
1861,1.0,1.0,1.0,0.2109,0.0,1.0,1.0,0.4463,1.0,1.0,1.0,0.1231
1862,1.0,1.0,1.0,0.2086,0.0,1.0,1.0,0.3446,1.0,1.0,1.0,0.1151
1863,1.0,1.0,1.0,0.1541,0.0,1.0,1.0,0.312,1.0,1.0,1.0,0.1247
1864,1.0,1.0,1.0,0.2682,0.0,1.0,1.0,0.2978,1.0,1.0,1.0,0.1336
1865,1.0,1.0,1.0,0.3158,0.0,1.0,1.0,0.1384,1.0,1.0,1.0,0.1559
1866,1.0,1.0,1.0,0.2124,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1254
1867,1.0,1.0,1.0,0.1941,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1709
1868,1.0,1.0,1.0,0.1262,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.124
1869,1.0,1.0,1.0,0.166,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1311
1870,1.0,1.0,1.0,0.171,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.094
1871,1.0,1.0,1.0,0.1774,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0953
1872,1.0,1.0,1.0,0.1423,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1313
1873,1.0,1.0,1.0,0.135,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1613
1874,1.0,1.0,1.0,0.1778,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2246
1875,1.0,1.0,1.0,0.2458,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2111
1876,1.0,1.0,1.0,0.3109,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2748
1877,1.0,1.0,1.0,0.2108,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2326
1878,1.0,1.0,1.0,0.2057,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2094
1879,1.0,1.0,1.0,0.2268,0.0,1.0,1.0,0.1801,1.0,1.0,1.0,0.2221
1880,1.0,1.0,1.0,0.1897,0.0,1.0,1.0,0.3658,1.0,1.0,1.0,0.2832
1881,1.0,1.0,1.0,0.1198,0.0,1.0,1.0,0.5578,1.0,1.0,1.0,0.2493
1882,1.0,1.0,1.0,0.084,0.0,1.0,1.0,0.6339,1.0,1.0,1.0,0.3024
1883,1.0,1.0,1.0,0.1421,0.0,1.0,1.0,0.6183,1.0,1.0,1.0,0.323
1884,1.0,1.0,1.0,0.1029,0.0,1.0,1.0,0.6586,1.0,1.0,1.0,0.352
1885,1.0,1.0,1.0,0.1102,0.0,1.0,1.0,0.5117,1.0,1.0,1.0,0.2888
1886,1.0,1.0,1.0,0.1105,0.0,1.0,1.0,0.4582,1.0,1.0,1.0,0.2652
1887,1.0,1.0,1.0,0.1108,0.0,1.0,1.0,0.4336,1.0,1.0,1.0,0.2628
1888,1.0,1.0,1.0,0.1056,0.0,1.0,1.0,0.323,1.0,1.0,1.0,0.2906
1889,1.0,1.0,1.0,0.1417,0.0,1.0,1.0,0.1674,1.0,1.0,1.0,0.239
1890,1.0,1.0,1.0,0.1494,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1699
1891,1.0,1.0,1.0,0.1288,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0915
1892,1.0,1.0,1.0,0.1369,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1218
1893,1.0,1.0,1.0,0.0964,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1686
1894,1.0,1.0,1.0,0.1182,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0944
1895,1.0,1.0,1.0,0.1005,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1018
1896,1.0,1.0,1.0,0.0864,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0943
1897,1.0,1.0,1.0,0.1078,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1444
1898,1.0,1.0,1.0,0.1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1406
1899,1.0,1.0,1.0,0.0945,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1715
1900,1.0,1.0,1.0,0.1433,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1561
1901,1.0,1.0,1.0,0.111,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1315
1902,1.0,1.0,1.0,0.136,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1718
1903,1.0,1.0,1.0,0.1875,0.0,1.0,1.0,0.1945,1.0,1.0,1.0,0.2389
1904,1.0,1.0,1.0,0.2652,0.0,1.0,1.0,0.3125,1.0,1.0,1.0,0.171
1905,1.0,1.0,1.0,0.4423,0.0,1.0,1.0,0.4349,1.0,1.0,1.0,0.242
1906,1.0,1.0,1.0,0.3882,0.0,1.0,1.0,0.4463,1.0,1.0,1.0,0.1886
1907,1.0,1.0,1.0,0.3208,0.0,1.0,1.0,0.5548,1.0,1.0,1.0,0.0961
1908,1.0,1.0,1.0,0.3901,0.0,1.0,1.0,0.5424,1.0,1.0,1.0,0.1015
1909,1.0,1.0,1.0,0.4726,0.0,1.0,1.0,0.6164,1.0,1.0,1.0,0.1247
1910,1.0,1.0,1.0,0.4041,0.0,1.0,1.0,0.5271,1.0,1.0,1.0,0.0808
1911,1.0,1.0,1.0,0.4472,0.0,1.0,1.0,0.4066,1.0,1.0,1.0,0.0447
1912,1.0,1.0,1.0,0.6775,0.0,1.0,1.0,0.2385,1.0,1.0,1.0,0.0409
1913,1.0,1.0,1.0,0.6795,0.0,1.0,1.0,0.1335,1.0,1.0,1.0,0.0359
1914,1.0,1.0,1.0,0.7402,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0617
1915,1.0,1.0,1.0,0.8267,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0662
1916,1.0,1.0,1.0,0.9158,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0894
1917,1.0,1.0,1.0,0.9165,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1008
1918,1.0,1.0,1.0,0.9403,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1703
1919,1.0,1.0,1.0,0.9163,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1348
1920,1.0,1.0,1.0,0.9102,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1355
1921,1.0,1.0,1.0,0.8894,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0865
1922,1.0,1.0,1.0,0.7953,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1178
1923,1.0,1.0,1.0,0.6792,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1717
1924,1.0,1.0,1.0,0.7053,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2259
1925,1.0,1.0,1.0,0.7307,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2229
1926,1.0,1.0,1.0,0.6453,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1489
1927,1.0,1.0,1.0,0.754,0.0,1.0,1.0,0.1959,1.0,1.0,1.0,0.1503
1928,1.0,1.0,1.0,0.6665,0.0,1.0,1.0,0.3965,1.0,1.0,1.0,0.127
1929,1.0,1.0,1.0,0.6805,0.0,1.0,1.0,0.5736,1.0,1.0,1.0,0.1739
1930,1.0,1.0,1.0,0.6417,0.0,1.0,1.0,0.7092,1.0,1.0,1.0,0.1583
1931,1.0,1.0,1.0,0.645,0.0,1.0,1.0,0.6966,1.0,1.0,1.0,0.1432
1932,1.0,1.0,1.0,0.7085,0.0,1.0,1.0,0.8105,1.0,1.0,1.0,0.272
1933,1.0,1.0,1.0,0.7542,0.0,1.0,1.0,0.6969,1.0,1.0,1.0,0.3349
1934,1.0,1.0,1.0,0.7908,0.0,1.0,1.0,0.6028,1.0,1.0,1.0,0.4256
1935,1.0,1.0,1.0,0.8157,0.0,1.0,1.0,0.5391,1.0,1.0,1.0,0.3821
1936,1.0,1.0,1.0,0.7295,0.0,1.0,1.0,0.3654,1.0,1.0,1.0,0.2969
1937,1.0,1.0,1.0,0.7948,0.0,1.0,1.0,0.1885,1.0,1.0,1.0,0.3838
1938,1.0,1.0,1.0,0.7184,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5131
1939,1.0,1.0,1.0,0.7039,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3989
1940,1.0,1.0,1.0,0.6708,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3567
1941,1.0,1.0,1.0,0.6916,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2885
1942,1.0,1.0,1.0,0.6475,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3279
1943,1.0,1.0,1.0,0.6292,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4191
1944,1.0,1.0,1.0,0.7437,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3857
1945,1.0,1.0,1.0,0.6397,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3561
1946,1.0,1.0,1.0,0.6342,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2192
1947,1.0,1.0,1.0,0.5345,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1712
1948,1.0,1.0,1.0,0.5901,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2664
1949,1.0,1.0,1.0,0.5233,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3055
1950,1.0,1.0,1.0,0.5245,0.0,1.0,1.0,0.0008,1.0,1.0,1.0,0.3815
1951,1.0,1.0,1.0,0.4076,0.0,1.0,1.0,0.1445,1.0,1.0,1.0,0.3526
1952,1.0,1.0,1.0,0.5209,0.0,1.0,1.0,0.2222,1.0,1.0,1.0,0.3327
1953,1.0,1.0,1.0,0.5252,0.0,1.0,1.0,0.3425,1.0,1.0,1.0,0.3364
1954,1.0,1.0,1.0,0.535,0.0,1.0,1.0,0.5169,1.0,1.0,1.0,0.3643
1955,1.0,1.0,1.0,0.6036,0.0,1.0,1.0,0.5481,1.0,1.0,1.0,0.4827
1956,1.0,1.0,1.0,0.491,0.0,1.0,1.0,0.545,1.0,1.0,1.0,0.4223
1957,1.0,1.0,1.0,0.4364,0.0,1.0,1.0,0.4775,1.0,1.0,1.0,0.4101
1958,1.0,1.0,1.0,0.4516,0.0,1.0,1.0,0.4506,1.0,1.0,1.0,0.345
1959,1.0,1.0,1.0,0.3077,0.0,1.0,1.0,0.3809,1.0,1.0,1.0,0.2105
1960,1.0,1.0,1.0,0.2024,0.0,1.0,1.0,0.2441,1.0,1.0,1.0,0.2747
1961,1.0,1.0,1.0,0.1647,0.0,1.0,1.0,0.149,1.0,1.0,1.0,0.4155
1962,1.0,1.0,1.0,0.1213,0.0,1.0,1.0,0.0011,1.0,1.0,1.0,0.4815
1963,1.0,1.0,1.0,0.1144,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4995
1964,1.0,1.0,1.0,0.1409,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6538
1965,1.0,1.0,1.0,0.1829,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6827
1966,1.0,1.0,1.0,0.3048,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7337
1967,1.0,1.0,1.0,0.3071,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7352
1968,1.0,1.0,1.0,0.3209,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7453
1969,1.0,1.0,1.0,0.3226,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7278
1970,1.0,1.0,1.0,0.3512,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7746
1971,1.0,1.0,1.0,0.3865,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6909
1972,1.0,1.0,1.0,0.4672,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7141
1973,1.0,1.0,1.0,0.5469,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6407
1974,1.0,1.0,1.0,0.5886,1.0,1.0,1.0,0.0058,1.0,1.0,1.0,0.6744
1975,1.0,1.0,1.0,0.7047,1.0,1.0,1.0,0.2206,1.0,1.0,1.0,0.8225
1976,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.4302,1.0,1.0,1.0,0.8482
1977,1.0,1.0,1.0,0.6461,1.0,1.0,1.0,0.6055,1.0,1.0,1.0,0.8878
1978,1.0,1.0,1.0,0.6037,1.0,1.0,1.0,0.74,1.0,1.0,1.0,0.9098
1979,1.0,1.0,1.0,0.5903,1.0,1.0,1.0,0.8244,1.0,1.0,1.0,0.8048
1980,1.0,1.0,1.0,0.4923,1.0,1.0,1.0,0.8532,1.0,1.0,1.0,0.7887
1981,1.0,1.0,1.0,0.4376,1.0,1.0,1.0,0.7459,1.0,1.0,1.0,0.8058
1982,1.0,1.0,1.0,0.3434,1.0,1.0,1.0,0.5732,1.0,1.0,1.0,0.6543
1983,1.0,1.0,1.0,0.3742,1.0,1.0,1.0,0.5025,1.0,1.0,1.0,0.6244
1984,1.0,1.0,1.0,0.4059,1.0,1.0,1.0,0.3616,1.0,1.0,1.0,0.6116
1985,1.0,1.0,1.0,0.27,1.0,1.0,1.0,0.1983,1.0,1.0,1.0,0.4996
1986,1.0,1.0,1.0,0.2315,1.0,1.0,1.0,0.005,1.0,1.0,1.0,0.4128
1987,1.0,1.0,1.0,0.3703,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5288
1988,1.0,1.0,1.0,0.4254,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.24
1989,1.0,1.0,1.0,0.4654,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2622
1990,1.0,1.0,1.0,0.4078,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3527
1991,1.0,1.0,1.0,0.4336,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3521
1992,1.0,1.0,1.0,0.4306,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4703
1993,1.0,1.0,1.0,0.3644,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4314
1994,1.0,1.0,1.0,0.3277,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3552
1995,1.0,1.0,1.0,0.2956,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3559
1996,1.0,1.0,1.0,0.2027,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3273
1997,1.0,1.0,1.0,0.1421,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2869
1998,1.0,1.0,1.0,0.1394,1.0,1.0,1.0,0.0093,1.0,1.0,1.0,0.2773
1999,1.0,1.0,1.0,0.1122,1.0,1.0,1.0,0.1771,1.0,1.0,1.0,0.2283
2000,1.0,1.0,1.0,0.1074,1.0,1.0,1.0,0.3183,1.0,1.0,1.0,0.1845
2001,1.0,1.0,1.0,0.0677,1.0,1.0,1.0,0.4658,1.0,1.0,1.0,0.1364
2002,1.0,1.0,1.0,0.0936,1.0,1.0,1.0,0.585,1.0,1.0,1.0,0.1603
2003,1.0,1.0,1.0,0.1854,1.0,1.0,1.0,0.6894,1.0,1.0,1.0,0.1227
2004,1.0,1.0,1.0,0.2531,1.0,1.0,1.0,0.6807,1.0,1.0,1.0,0.0867
2005,1.0,1.0,1.0,0.3407,1.0,1.0,1.0,0.6651,1.0,1.0,1.0,0.0647
2006,1.0,1.0,1.0,0.3947,1.0,1.0,1.0,0.5507,1.0,1.0,1.0,0.0737
2007,1.0,1.0,1.0,0.4187,1.0,1.0,1.0,0.5297,1.0,1.0,1.0,0.0969
2008,1.0,1.0,1.0,0.427,1.0,1.0,1.0,0.3312,1.0,1.0,1.0,0.1286
2009,1.0,1.0,1.0,0.3516,1.0,1.0,1.0,0.1626,1.0,1.0,1.0,0.1428
2010,1.0,1.0,1.0,0.4114,1.0,1.0,1.0,0.0077,1.0,1.0,1.0,0.1732
