hour,NORTH,SOUTH,EAST
2725,985.74,1333.14,808.83
2726,976.02,1316.89,824.34
2727,985.18,1338.24,835.04
2728,1038.63,1396.4,858.4
2729,1071.09,1472.23,891.33
2730,1094.82,1541.74,905.67
2731,1069.91,1535.55,893.79
2732,1048.58,1471.71,855.15
2733,977.7,1369.51,798.83
2734,903.0,1275.66,741.26
2735,824.18,1182.08,666.44
2736,766.95,1115.59,627.6
2737,729.08,1058.8,611.08
2738,734.0,1050.28,601.51
2739,737.09,1034.53,596.71
2740,739.15,1047.64,606.1
2741,784.38,1107.34,633.9
2742,854.15,1214.63,681.84
2743,912.16,1310.34,747.22
2744,963.56,1369.61,755.14
2745,997.5,1394.71,767.55
2746,1019.98,1437.27,775.53
2747,1023.54,1461.35,779.27
2748,1021.22,1447.87,800.57
2749,1020.3,1443.16,809.65
2750,1024.43,1444.96,818.13
2751,1028.74,1477.41,815.59
2752,1037.51,1506.56,856.72
2753,1088.0,1576.38,900.92
2754,1141.98,1626.76,920.64
2755,1115.63,1610.06,911.22
2756,1075.85,1520.97,879.56
2757,1011.43,1431.35,816.01
2758,941.09,1324.05,752.41
2759,870.23,1228.03,690.26
2760,810.38,1157.7,642.11
2761,755.6,1093.3,608.08
2762,731.75,1072.61,584.73
2763,730.43,1046.28,582.77
2764,735.42,1071.45,583.69
2765,767.96,1139.03,616.36
2766,826.69,1267.1,666.47
2767,923.3,1383.37,717.37
2768,972.16,1428.18,737.23
2769,1000.99,1454.1,750.6
2770,1022.2,1470.3,761.06
2771,1038.3,1470.71,773.19
2772,1034.16,1489.22,757.33
2773,1021.29,1479.84,750.26
2774,1015.33,1460.12,744.97
2775,1056.77,1501.83,759.37
2776,1092.08,1541.32,780.41
2777,1134.53,1588.06,817.95
2778,1179.22,1624.82,841.15
2779,1153.11,1634.92,854.25
2780,1120.89,1591.71,805.3
2781,1039.37,1501.69,751.88
2782,962.64,1399.67,695.99
2783,890.82,1293.09,636.71
2784,839.01,1223.77,596.65
2785,796.99,1162.47,556.02
2786,774.81,1133.76,538.9
2787,762.39,1122.25,527.29
2788,765.79,1122.37,548.36
2789,800.52,1185.62,595.56
2790,894.58,1318.87,655.58
2791,972.61,1428.19,703.74
2792,1001.96,1475.51,741.4
2793,1014.39,1506.21,748.23
2794,1036.48,1503.4,751.96
2795,1053.03,1489.94,755.05
2796,1057.79,1504.65,752.28
2797,1042.27,1477.44,743.81
2798,1047.17,1473.15,733.57
2799,1047.27,1472.78,736.71
2800,1072.43,1533.51,770.98
2801,1133.6,1615.65,809.12
2802,1183.68,1663.19,841.78
2803,1157.58,1621.85,813.21
2804,1094.42,1541.58,790.56
2805,1024.97,1450.06,736.13
2806,963.48,1337.34,691.12
2807,861.1,1223.53,635.76
2808,754.54,1075.9,555.54
2809,705.42,1030.08,518.61
2810,682.05,1000.68,521.23
2811,670.31,990.27,520.51
2812,676.12,989.68,533.74
2813,707.6,1070.62,574.66
2814,779.22,1170.23,633.53
2815,845.32,1275.95,701.85
2816,865.8,1333.91,726.05
2817,893.61,1350.24,746.29
2818,912.14,1360.03,747.05
2819,931.38,1369.74,749.14
2820,914.39,1352.18,749.58
2821,910.14,1343.63,730.77
2822,918.66,1315.49,733.8
2823,916.52,1354.52,738.14
2824,944.21,1403.81,741.38
2825,988.05,1476.97,772.72
2826,1047.67,1495.67,798.18
2827,1062.58,1467.05,801.07
2828,995.37,1425.11,769.77
2829,959.74,1396.68,734.16
2830,874.39,1300.47,681.33
2831,809.23,1199.56,619.61
2832,768.06,1135.31,584.55
2833,720.78,1065.02,553.73
2834,705.44,1045.06,542.83
2835,694.23,1014.45,536.04
2836,707.07,1010.5,539.04
2837,745.07,1045.45,567.63
2838,829.57,1160.82,628.03
2839,903.72,1262.59,676.84
2840,937.5,1313.87,708.16
2841,966.42,1337.07,708.8
2842,979.91,1329.96,726.44
2843,994.98,1330.63,738.61
2844,984.57,1319.78,753.27
2845,961.08,1284.68,735.61
2846,953.06,1277.4,745.56
2847,954.03,1273.76,760.58
2848,989.72,1321.62,779.88
2849,1046.38,1395.85,811.84
2850,1079.83,1423.74,829.39
2851,1086.52,1408.09,808.89
2852,1053.08,1379.55,767.2
2853,985.83,1276.72,708.12
2854,898.12,1184.56,667.32
2855,835.32,1086.69,600.41
2856,841.0,1119.51,611.64
2857,798.76,1068.32,585.81
2858,773.05,1035.11,573.94
2859,753.2,1022.11,569.96
2860,748.83,1036.52,584.5
2861,793.3,1089.59,611.94
2862,863.48,1179.43,673.99
2863,975.23,1306.87,732.78
2864,1000.75,1378.46,775.56
2865,1004.09,1387.59,810.44
2866,1019.03,1395.97,805.7
2867,1046.09,1405.79,793.32
2868,1044.75,1386.47,799.06
2869,1039.5,1343.05,801.53
2870,1015.24,1334.53,819.6
2871,1015.87,1344.63,833.2
2872,1031.25,1361.73,869.24
2873,1054.93,1433.3,924.52
2874,1095.53,1510.93,969.89
2875,1057.4,1516.79,966.96
2876,997.1,1450.66,907.92
2877,930.26,1329.44,847.12
2878,851.81,1240.39,781.38
2879,787.05,1140.24,712.42
2880,745.12,1085.38,670.2
2881,718.93,1058.54,646.93
2882,708.65,1021.3,622.75
2883,710.33,973.29,618.22
2884,720.37,975.58,626.6
2885,761.67,1036.36,651.04
2886,843.5,1143.26,705.45
2887,921.94,1231.09,752.95
2888,955.87,1263.12,788.06
2889,971.41,1287.45,802.28
2890,971.73,1284.19,801.41
2891,987.22,1311.43,790.73
2892,986.78,1309.63,795.36
2893,970.1,1291.71,786.3
2894,963.29,1284.45,779.83
2895,959.52,1307.3,778.78
2896,1001.43,1351.3,800.0
2897,1050.73,1423.62,843.46
2898,1078.1,1483.08,871.0
2899,1081.45,1473.66,851.94
2900,1028.53,1395.39,815.88
2901,947.76,1299.06,775.34
2902,887.36,1196.77,716.26
2903,808.47,1129.72,657.17
2904,757.39,1052.27,618.51
2905,722.22,998.76,582.56
2906,715.0,977.57,562.04
2907,706.47,963.92,544.29
2908,706.08,993.16,561.56
2909,749.48,1043.7,595.81
2910,820.52,1147.33,657.2
2911,917.3,1267.36,720.72
2912,955.73,1352.04,754.89
2913,948.79,1403.23,763.86
2914,963.86,1414.11,769.38
2915,997.76,1426.56,773.52
2916,1016.66,1426.99,799.08
2917,1027.69,1415.36,801.23
2918,1013.64,1400.58,802.46
2919,1033.14,1430.38,822.96
2920,1052.25,1474.68,857.86
2921,1102.99,1542.01,881.91
2922,1123.93,1572.23,910.05
2923,1105.18,1560.38,901.23
2924,1048.49,1458.86,867.56
2925,992.77,1358.19,809.29
2926,924.23,1246.12,744.85
2927,848.61,1147.58,677.84
2928,784.26,1111.87,647.53
2929,743.24,1065.45,604.82
2930,717.84,1056.3,586.17
2931,716.36,1049.55,565.68
2932,736.27,1076.41,566.64
2933,784.26,1155.54,599.87
2934,854.03,1257.18,663.57
2935,900.83,1356.01,721.97
2936,919.0,1421.3,763.46
2937,955.98,1446.97,791.95
2938,961.64,1462.3,798.83
2939,963.23,1469.58,808.81
2940,984.46,1457.08,804.15
2941,990.5,1468.81,802.33
2942,990.56,1447.24,790.58
2943,996.44,1471.11,815.78
2944,1023.51,1520.29,849.95
2945,1074.29,1559.36,875.97
2946,1133.86,1597.84,898.19
2947,1128.49,1571.04,894.8
2948,1087.27,1513.06,852.11
2949,1030.31,1410.2,802.94
2950,935.47,1299.31,737.05
2951,863.04,1169.1,687.1
2952,807.0,1137.43,647.98
2953,744.0,1082.28,633.22
2954,706.42,1060.2,619.77
2955,689.31,1038.72,600.64
2956,704.48,1043.92,622.31
2957,743.7,1124.01,661.39
2958,821.02,1207.19,728.27
2959,918.15,1321.37,797.63
2960,941.77,1356.27,816.95
2961,960.93,1377.41,813.98
2962,974.59,1381.22,820.28
2963,975.71,1379.37,840.34
2964,976.9,1382.37,842.35
2965,949.41,1327.74,848.69
2966,967.73,1326.68,858.7
2967,969.78,1342.39,864.09
2968,1023.83,1361.53,897.68
2969,1071.13,1458.65,951.76
2970,1122.93,1503.45,980.45
2971,1111.77,1490.37,965.57
2972,1062.37,1419.04,921.37
2973,987.29,1331.59,836.37
2974,911.72,1252.41,772.04
2975,837.88,1184.72,711.12
2976,725.26,1051.16,623.66
2977,688.88,1012.83,593.98
2978,666.37,1006.18,576.9
2979,676.24,994.16,554.9
2980,683.91,1024.0,572.48
2981,732.45,1084.93,598.74
2982,802.53,1192.01,652.67
2983,876.85,1301.95,722.24
2984,897.94,1324.41,759.19
2985,910.41,1353.19,774.79
2986,921.26,1339.63,787.21
2987,947.25,1325.59,782.17
2988,948.37,1328.94,779.79
2989,953.02,1298.64,782.29
2990,957.97,1299.51,774.24
2991,982.92,1315.28,771.15
2992,1007.39,1357.04,792.98
2993,1079.76,1405.55,829.85
2994,1107.77,1473.19,864.78
2995,1084.84,1459.48,842.17
2996,1020.34,1404.07,780.65
2997,978.73,1295.96,739.71
2998,907.9,1193.73,673.47
2999,825.29,1108.88,612.66
3000,783.98,1060.5,563.51
3001,748.56,998.8,544.26
3002,742.28,966.91,533.51
3003,716.69,943.19,529.23
3004,721.34,949.06,538.88
3005,752.74,983.16,553.46
3006,807.05,1081.99,602.6
3007,889.56,1192.3,655.38
3008,921.57,1231.95,678.14
3009,946.01,1257.79,691.51
3010,978.74,1269.21,702.72
3011,980.84,1301.09,720.63
3012,973.07,1292.97,708.79
3013,962.28,1273.48,703.94
3014,970.4,1262.48,712.24
3015,970.5,1259.51,712.38
3016,988.65,1308.43,733.09
3017,1045.08,1370.63,773.9
3018,1084.14,1424.01,803.41
3019,1046.91,1437.52,804.85
3020,985.59,1399.41,771.94
3021,938.58,1284.82,721.04
3022,868.37,1196.21,656.4
3023,786.86,1099.55,604.31
3024,792.73,1111.99,615.35
3025,753.4,1063.07,579.14
3026,739.7,1014.82,569.72
3027,717.4,1021.49,572.11
3028,719.32,1042.44,575.59
3029,759.67,1086.29,601.24
3030,834.51,1187.5,656.21
3031,916.53,1269.95,702.34
3032,940.35,1320.7,752.55
3033,963.62,1342.15,764.57
3034,985.93,1336.14,765.23
3035,1000.71,1367.02,763.49
3036,1001.54,1392.67,761.95
3037,989.95,1381.11,750.23
3038,979.43,1378.09,766.53
3039,987.87,1401.36,763.56
3040,1031.51,1443.37,772.52
3041,1077.22,1492.64,817.45
3042,1103.09,1536.33,848.21
3043,1086.9,1520.84,841.13
3044,1042.24,1462.61,812.8
3045,971.5,1372.48,764.34
3046,901.44,1271.63,706.21
3047,830.6,1144.48,636.79
3048,788.65,1093.52,590.2
3049,762.07,1042.32,558.58
3050,749.85,1049.84,538.92
3051,730.45,1031.41,536.29
3052,731.28,1049.72,533.07
3053,768.35,1142.9,560.86
3054,839.97,1258.23,618.91
3055,903.45,1369.5,678.4
3056,936.23,1408.17,713.96
3057,949.88,1461.23,728.4
3058,952.01,1453.36,732.41
3059,958.56,1473.64,755.09
3060,973.61,1463.9,754.68
3061,966.98,1445.54,763.77
3062,996.09,1420.3,762.52
3063,1006.57,1457.79,771.73
3064,1030.82,1494.13,794.53
3065,1077.96,1540.79,836.06
3066,1118.76,1620.69,863.2
3067,1113.61,1596.51,858.74
3068,1089.74,1533.18,838.85
3069,1008.13,1449.72,796.35
3070,937.42,1343.66,744.09
3071,858.67,1197.52,670.31
3072,790.81,1141.7,624.01
3073,758.13,1084.65,595.87
3074,748.42,1052.69,586.65
3075,729.68,1037.7,575.57
3076,738.14,1031.39,578.73
3077,760.21,1089.61,620.33
3078,823.32,1179.81,688.17
3079,909.82,1284.91,760.1
3080,942.15,1343.69,787.01
3081,948.18,1391.27,797.39
3082,960.76,1392.22,814.22
3083,964.4,1432.99,818.98
3084,959.61,1450.12,812.61
3085,959.95,1428.63,795.89
3086,946.92,1409.78,791.31
3087,946.63,1399.57,808.07
3088,977.47,1447.23,816.39
3089,1036.98,1503.23,862.04
3090,1091.15,1582.99,885.7
3091,1073.15,1557.82,876.7
3092,1038.59,1475.56,838.01
3093,963.24,1388.24,783.45
3094,908.32,1271.59,720.93
3095,820.05,1166.93,657.49
3096,783.05,1118.37,617.22
3097,738.46,1066.55,597.84
3098,736.47,1041.79,583.22
3099,730.65,1031.56,575.15
3100,730.35,1024.52,578.74
3101,763.2,1085.56,606.9
3102,846.6,1198.14,663.27
3103,933.84,1323.01,731.72
3104,970.26,1389.11,756.06
3105,988.58,1413.74,750.97
3106,1005.52,1445.85,761.17
3107,1014.89,1454.34,767.99
3108,997.81,1458.45,764.47
3109,977.72,1438.68,768.25
3110,979.92,1446.54,743.66
3111,1003.03,1453.54,769.27
3112,1050.08,1524.83,804.2
3113,1106.61,1632.21,836.81
3114,1147.04,1703.85,863.73
3115,1143.98,1714.58,863.77
3116,1082.91,1606.4,833.3
3117,1009.87,1476.3,775.34
3118,920.64,1354.7,702.05
3119,829.56,1239.86,661.95
3120,782.25,1167.71,633.0
3121,745.03,1088.26,603.65
3122,731.09,1075.17,589.71
3123,725.11,1087.53,586.54
3124,735.7,1116.41,599.62
3125,778.16,1186.93,615.23
3126,853.95,1305.21,674.41
3127,934.41,1406.22,732.35
3128,963.33,1462.72,762.29
3129,985.46,1524.75,785.89
3130,1001.33,1528.65,776.88
3131,1001.36,1531.1,772.68
3132,1000.59,1546.59,768.04
3133,982.43,1547.45,764.36
3134,975.44,1527.45,774.44
3135,971.21,1533.32,799.41
3136,1014.58,1564.48,820.29
3137,1074.74,1635.34,868.18
3138,1118.79,1711.66,907.29
3139,1133.01,1676.96,905.28
3140,1078.72,1620.88,865.36
3141,1042.89,1515.63,806.17
3142,955.84,1431.53,734.01
3143,874.81,1310.92,663.35
3144,758.73,1146.7,585.54
3145,722.53,1094.1,557.15
3146,708.42,1058.28,540.63
3147,695.83,1019.97,538.49
3148,716.92,1028.59,544.72
3149,753.66,1077.54,567.46
3150,828.27,1161.48,622.97
3151,890.98,1265.21,687.45
3152,929.49,1284.88,707.75
3153,943.54,1306.01,724.8
3154,943.35,1323.95,732.3
3155,941.63,1339.36,733.38
3156,968.67,1333.51,731.9
3157,953.29,1320.43,711.97
3158,934.71,1308.93,714.84
3159,934.19,1323.54,711.15
3160,958.97,1364.37,744.05
3161,1008.61,1413.97,779.74
3162,1049.48,1471.74,803.64
3163,1046.46,1465.78,810.39
3164,991.29,1400.81,766.52
3165,930.18,1352.26,712.62
3166,847.62,1244.72,643.8
3167,769.59,1135.83,601.73
3168,714.94,1067.81,582.91
3169,670.21,1004.04,543.76
3170,661.69,987.24,525.61
3171,658.19,966.49,520.56
3172,674.24,973.32,525.4
3173,709.22,1018.86,554.34
3174,786.35,1108.63,610.46
3175,838.95,1185.33,671.07
3176,882.49,1231.09,692.12
3177,901.18,1273.58,709.57
3178,915.84,1292.27,708.19
3179,927.65,1333.02,713.47
3180,915.63,1346.61,699.91
3181,890.06,1342.77,692.42
3182,882.54,1373.39,690.18
3183,897.7,1383.78,708.53
3184,931.43,1423.52,730.97
3185,958.79,1488.55,768.9
3186,981.79,1568.55,798.6
3187,965.82,1552.5,772.63
3188,921.19,1471.46,722.96
3189,849.47,1385.76,677.78
3190,771.42,1264.16,630.82
3191,701.38,1163.97,578.74
3192,712.36,1187.04,583.54
3193,669.7,1125.15,556.17
3194,654.22,1102.31,542.31
3195,657.01,1067.4,543.36
3196,656.75,1083.2,558.08
3197,692.07,1133.31,585.31
3198,774.13,1288.92,645.78
3199,842.4,1405.97,709.44
3200,873.67,1451.71,745.3
3201,907.19,1454.8,778.12
3202,914.6,1490.93,786.61
3203,938.41,1497.27,806.81
3204,944.77,1481.77,795.93
3205,932.8,1472.59,783.1
3206,939.51,1482.86,763.66
3207,953.22,1506.83,774.82
3208,993.55,1548.54,805.84
3209,1033.15,1621.8,818.32
3210,1070.96,1682.03,852.76
3211,1061.26,1671.73,854.83
3212,1024.09,1604.52,825.63
3213,947.04,1518.94,763.26
3214,884.7,1398.76,712.99
3215,814.62,1266.21,654.52
3216,753.46,1192.55,623.72
3217,727.48,1142.73,593.36
3218,727.47,1088.42,581.85
3219,725.09,1050.74,582.81
3220,745.29,1077.03,589.47
3221,783.1,1154.17,623.06
3222,842.85,1249.4,696.06
3223,898.29,1364.28,757.91
3224,938.09,1413.94,778.7
3225,949.54,1437.66,801.16
3226,948.15,1457.27,823.0
3227,956.94,1448.52,842.97
3228,964.38,1430.04,848.72
3229,938.43,1412.98,816.24
3230,934.08,1412.55,809.74
3231,961.62,1408.57,811.86
3232,976.67,1466.66,836.03
3233,1033.9,1529.63,893.21
3234,1064.77,1578.7,912.63
3235,1063.06,1573.59,929.05
3236,1030.37,1505.22,883.5
3237,972.76,1426.35,818.95
3238,905.96,1301.87,762.49
3239,817.34,1173.47,705.16
3240,777.94,1107.1,669.62
3241,731.65,1056.48,630.14
3242,714.55,1015.71,616.81
3243,706.68,987.66,600.46
3244,719.5,1006.96,602.23
3245,759.45,1053.32,633.01
3246,826.05,1141.31,689.32
3247,886.07,1266.55,761.72
3248,932.71,1313.44,787.69
3249,953.03,1364.9,801.3
3250,974.96,1382.81,800.68
3251,982.74,1405.29,819.17
3252,965.45,1404.94,812.6
3253,966.98,1348.32,816.21
3254,961.99,1333.95,826.35
3255,974.75,1350.98,829.21
3256,994.48,1402.87,852.89
3257,1061.07,1440.25,887.19
3258,1086.33,1498.2,924.57
3259,1071.95,1470.53,913.93
3260,1026.2,1418.55,869.45
3261,947.97,1334.47,814.41
3262,877.99,1248.57,736.79
3263,819.6,1163.64,674.64
3264,765.29,1109.12,642.29
3265,730.91,1069.07,612.18
3266,688.48,1039.0,603.46
3267,679.68,1063.38,592.63
3268,686.7,1061.86,597.17
3269,716.32,1111.46,620.25
3270,799.63,1237.46,679.47
3271,869.48,1362.93,759.88
3272,904.54,1428.03,793.99
3273,919.24,1467.91,803.94
3274,907.47,1444.75,802.03
3275,905.37,1487.83,794.59
3276,919.08,1483.66,787.69
3277,888.16,1490.92,789.11
3278,882.48,1453.81,786.1
3279,889.82,1472.91,785.62
3280,939.66,1505.32,801.46
3281,995.52,1587.31,848.0
3282,1025.82,1650.42,879.21
3283,1035.71,1643.2,866.56
3284,982.83,1551.41,827.59
3285,933.23,1452.18,798.28
3286,847.2,1336.95,747.88
3287,787.48,1232.25,697.04
3288,737.3,1178.25,643.76
3289,693.27,1122.25,611.41
3290,674.83,1076.32,591.31
3291,669.41,1063.8,587.82
3292,675.21,1112.07,603.51
3293,716.86,1191.49,637.57
3294,783.91,1263.03,693.72
3295,863.1,1378.32,750.84
3296,904.95,1451.05,788.37
3297,923.09,1475.48,811.16
3298,927.86,1480.65,820.19
3299,939.56,1489.55,829.08
3300,946.69,1498.89,829.17
3301,961.48,1463.36,823.43
3302,971.41,1484.4,829.9
3303,990.8,1496.89,843.33
3304,1054.04,1522.13,866.75
3305,1105.98,1614.81,905.58
3306,1147.72,1640.8,935.86
3307,1142.72,1616.25,918.3
3308,1076.7,1536.23,869.62
3309,1000.07,1477.56,819.53
3310,914.63,1351.15,749.17
3311,841.93,1205.4,692.83
3312,732.79,1052.97,607.51
3313,696.55,1008.93,583.3
3314,685.61,993.82,572.14
3315,681.36,1008.65,569.53
3316,687.06,1038.44,573.01
3317,715.69,1093.9,605.31
3318,795.63,1189.02,670.63
3319,873.09,1320.77,717.17
3320,890.2,1367.49,761.48
3321,902.82,1382.08,795.77
3322,911.74,1387.34,809.86
3323,927.19,1379.03,822.47
3324,934.85,1371.38,824.98
3325,926.48,1354.79,811.13
3326,930.23,1367.37,807.44
3327,937.32,1374.18,821.6
3328,954.38,1392.52,833.18
3329,993.78,1430.42,859.2
3330,1027.49,1488.26,883.97
3331,1016.32,1479.28,881.47
3332,949.2,1407.49,833.03
3333,884.08,1312.69,776.83
3334,815.69,1219.1,714.7
3335,744.24,1137.6,646.01
3336,697.5,1065.33,591.74
3337,667.35,1015.67,556.37
3338,641.68,1002.31,544.73
3339,621.0,980.25,541.52
3340,627.44,994.01,552.6
3341,667.7,1046.72,586.36
3342,750.32,1133.93,640.27
3343,826.09,1241.58,691.76
3344,845.03,1295.65,724.69
3345,859.79,1332.36,737.86
3346,871.3,1327.13,754.02
3347,881.88,1342.34,765.06
3348,887.74,1367.32,776.89
3349,869.4,1389.11,764.63
3350,870.41,1409.19,774.03
3351,883.61,1401.35,799.45
3352,918.16,1448.54,821.29
3353,951.43,1506.27,862.86
3354,981.38,1564.45,882.16
3355,941.44,1535.72,882.24
3356,895.28,1438.57,853.16
3357,834.68,1342.51,792.34
3358,761.87,1250.45,734.16
3359,701.3,1149.75,672.9
3360,710.4,1174.01,684.29
3361,658.24,1119.71,655.31
3362,645.75,1096.21,640.46
3363,631.98,1088.28,629.17
3364,647.09,1098.53,641.83
3365,672.35,1157.01,682.0
3366,743.03,1298.53,742.93
3367,810.86,1416.9,807.98
3368,851.34,1474.55,822.38
3369,872.86,1503.75,842.98
3370,881.45,1512.52,861.5
3371,875.45,1517.6,865.04
3372,862.29,1519.99,864.34
3373,851.7,1494.97,851.89
3374,856.0,1491.46,846.37
3375,861.6,1491.04,855.37
3376,898.26,1536.03,870.48
3377,940.88,1618.94,907.48
3378,966.41,1671.84,928.9
3379,959.13,1617.25,926.87
3380,924.44,1559.59,888.35
3381,872.98,1463.28,826.83
3382,827.77,1334.0,762.47
3383,753.47,1234.51,696.01
3384,709.62,1147.06,665.52
3385,680.37,1106.64,629.08
3386,664.16,1078.19,617.07
3387,652.67,1035.35,603.23
3388,650.02,1053.62,616.77
3389,681.96,1105.49,656.43
3390,742.36,1210.01,729.99
3391,794.93,1310.76,808.09
3392,823.46,1366.75,842.15
3393,832.68,1389.12,868.56
3394,852.22,1373.62,890.03
3395,871.61,1415.13,883.9
3396,865.08,1414.7,875.01
3397,857.86,1392.04,849.48
3398,840.93,1376.39,858.29
3399,848.34,1408.79,849.63
3400,882.51,1429.87,854.76
3401,938.6,1504.9,882.71
3402,967.26,1552.37,895.36
3403,976.5,1534.23,891.89
3404,919.18,1452.24,842.75
3405,850.48,1354.81,773.96
3406,795.79,1255.49,715.48
3407,747.79,1158.3,657.14
3408,709.53,1087.4,607.14
3409,676.23,1037.57,574.34
3410,642.26,1026.81,561.3
3411,619.64,995.08,553.47
3412,632.06,1012.57,560.62
3413,665.25,1057.03,601.42
3414,724.52,1151.94,681.47
3415,795.12,1267.28,741.54
3416,833.47,1316.66,760.95
3417,864.42,1327.83,775.61
3418,877.52,1371.54,786.9
3419,902.85,1407.02,795.62
3420,905.0,1376.83,803.23
3421,896.93,1343.32,818.4
3422,910.77,1360.88,801.58
3423,909.74,1375.15,805.2
3424,970.54,1448.86,845.26
3425,1020.51,1533.3,879.45
3426,1061.56,1598.18,920.16
3427,1058.55,1567.67,919.24
3428,1034.31,1513.08,892.0
3429,975.7,1397.4,853.21
3430,881.43,1314.25,788.37
3431,819.62,1212.38,705.97
3432,766.17,1135.44,660.09
3433,728.57,1093.21,643.82
3434,698.24,1096.26,615.93
3435,692.84,1079.04,610.84
3436,696.0,1100.84,600.02
3437,733.09,1152.58,621.54
3438,803.2,1269.25,691.98
3439,895.94,1359.62,755.67
3440,953.42,1417.61,784.0
3441,970.55,1448.03,792.35
3442,978.41,1495.53,781.46
3443,981.37,1477.26,797.87
3444,991.88,1473.39,796.55
3445,976.17,1483.56,775.47
3446,969.28,1479.39,777.98
3447,987.89,1491.03,793.41
3448,1007.75,1519.11,816.02
3449,1052.34,1573.32,857.25
3450,1068.01,1595.06,890.06
3451,1066.72,1572.69,876.27
3452,1042.32,1489.63,840.6
3453,981.89,1401.52,795.98
3454,918.44,1283.62,744.64
3455,830.43,1172.3,689.03
3456,780.89,1104.85,645.12
3457,732.91,1054.16,618.79
3458,710.85,1023.77,606.45
3459,706.57,1000.2,593.34
3460,715.35,1018.95,598.09
3461,739.23,1091.62,635.17
3462,799.7,1206.35,710.4
3463,857.76,1309.48,757.86
3464,899.31,1366.02,805.49
3465,940.31,1361.13,832.52
3466,963.78,1377.75,841.65
3467,950.07,1389.55,846.37
3468,965.55,1378.44,849.38
3469,965.42,1357.96,833.88
3470,946.41,1357.22,831.48
3471,951.37,1395.0,824.34
3472,990.9,1461.14,830.53
3473,1042.6,1515.9,895.48
3474,1061.77,1564.99,928.01
3475,1059.54,1547.26,922.07
3476,986.99,1500.99,881.39
3477,922.0,1412.29,816.92
3478,862.48,1307.7,750.86
3479,789.82,1208.71,688.67
3480,686.36,1056.05,603.18
3481,659.89,1024.09,568.79
3482,650.11,999.14,557.94
3483,650.78,976.86,552.15
3484,665.01,988.8,562.39
3485,707.23,1058.66,597.1
3486,782.41,1159.56,655.28
3487,853.64,1281.17,713.28
3488,887.55,1325.11,756.16
3489,900.34,1340.15,761.99
3490,894.3,1366.04,752.02
3491,891.42,1365.73,765.08
3492,887.47,1381.37,759.59
3493,880.65,1374.97,743.0
3494,894.69,1361.09,752.19
3495,901.34,1374.48,758.76
3496,936.6,1406.04,769.28
3497,990.43,1479.97,825.82
3498,1020.41,1569.79,838.95
3499,1016.09,1549.06,831.91
3500,966.71,1491.26,778.26
3501,916.78,1396.37,733.0
3502,849.17,1287.92,672.08
3503,764.82,1176.81,623.34
3504,718.79,1099.94,589.16
3505,695.04,1050.89,570.77
3506,673.74,1020.52,553.65
3507,666.35,996.4,536.18
3508,677.4,1023.03,546.0
3509,702.52,1078.35,573.92
3510,775.42,1183.05,618.17
3511,830.32,1311.77,667.27
3512,857.19,1335.89,690.9
3513,884.26,1384.41,721.52
3514,895.02,1382.96,736.92
3515,898.81,1400.38,742.28
3516,902.0,1390.69,748.17
3517,891.09,1362.61,723.46
3518,889.72,1385.99,720.36
3519,903.76,1431.01,733.34
3520,920.25,1467.11,758.1
3521,962.36,1540.62,790.07
3522,991.74,1595.28,820.07
3523,963.81,1612.39,818.53
3524,911.63,1501.79,784.57
3525,870.19,1411.78,744.08
3526,805.85,1289.99,689.96
3527,725.9,1147.82,636.55
3528,720.42,1161.94,659.9
3529,685.05,1131.95,633.71
3530,680.95,1094.38,629.69
3531,670.51,1090.92,615.49
3532,690.24,1121.42,611.29
3533,729.14,1179.47,642.21
3534,805.87,1298.44,704.39
3535,864.42,1386.74,781.85
3536,910.35,1432.57,802.85
3537,924.18,1478.55,817.98
3538,942.33,1494.45,829.9
3539,941.42,1515.87,838.65
