hour,122_HYDRO_1,122_HYDRO_2,122_HYDRO_3,122_HYDRO_4,122_HYDRO_5,122_HYDRO_6,201_HYDRO_4,215_HYDRO_1,215_HYDRO_2,215_HYDRO_3,222_HYDRO_1,222_HYDRO_2,222_HYDRO_3,222_HYDRO_4,222_HYDRO_5,222_HYDRO_6,322_HYDRO_1,322_HYDRO_2,322_HYDRO_3,322_HYDRO_4,320_PV_1,314_PV_1,314_PV_2,313_PV_1,314_PV_3,314_PV_4,313_PV_2,310_PV_1,324_PV_1,312_PV_1,310_PV_2,324_PV_2,324_PV_3,113_PV_1,319_PV_1,215_PV_1,102_PV_1,101_PV_1,102_PV_2,104_PV_1,212_CSP_1,101_PV_2,101_PV_3,101_PV_4,103_PV_1,119_PV_1,308_RTPV_1,313_RTPV_1,313_RTPV_2,313_RTPV_3,313_RTPV_4,313_RTPV_5,313_RTPV_6,313_RTPV_7,313_RTPV_8,313_RTPV_9,313_RTPV_10,313_RTPV_11,313_RTPV_12,320_RTPV_1,320_RTPV_2,320_RTPV_3,313_RTPV_13,320_RTPV_4,320_RTPV_5,118_RTPV_1,118_RTPV_2,118_RTPV_3,118_RTPV_4,118_RTPV_5,118_RTPV_6,320_RTPV_6,118_RTPV_7,118_RTPV_8,118_RTPV_9,118_RTPV_10,213_RTPV_1,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1
1655,0.264,0.264,0.264,0.264,0.264,0.264,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.578,0.578,0.578,0.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77208,0.54611,0.95372,0.5836
1656,0.264,0.264,0.264,0.264,0.264,0.264,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.398,0.398,0.398,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7795,0.63246,0.8673,0.67204
1657,0.264,0.264,0.264,0.264,0.264,0.264,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.564,0.564,0.564,0.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67026,0.7989,0.69233,0.68059
1658,0.254,0.254,0.254,0.254,0.254,0.254,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.44,0.44,0.44,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50101,0.74734,0.70059,0.89222
1659,0.264,0.264,0.264,0.264,0.264,0.264,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.452,0.452,0.452,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75725,0.81179,0.80201,0.74156
1660,0.35,0.35,0.35,0.35,0.35,0.35,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.378,0.378,0.378,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7559,0.67664,0.76399,0.67358
1661,0.518,0.518,0.518,0.518,0.518,0.518,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75523,0.65223,0.67946,0.56216
1662,0.518,0.518,0.518,0.518,0.518,0.518,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.404,0.404,0.404,0.404,0.35465,0.34496,0.33527,0.19558,0.19633,0.33527,0.19078,0.32882,0.32998,0.19341,0.34884,0.22481,0.22745,0.34936,0.33475,0.3749,0.45703,0.46332,0.47826,0.45896,0.0,0.43446,0.44275,0.46512,0.0748,0.04655,0.00694,0.00787,0.0,0.00765,0.00746,0.0,0.0,0.00624,0.00751,0.00641,0.00598,0.00613,0.01439,0.01465,0.01481,0.0,0.00368,0.0,0.01773,0.04301,0.04124,0.01064,0.03297,0.02198,0.03093,0.01064,0.0,0.0,0.0,0.0,0.02273,0.75657,0.666,0.61381,0.45732
1663,0.518,0.518,0.518,0.518,0.518,0.518,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.622,0.622,0.622,0.622,0.66473,0.6376,0.62984,0.4858,0.48867,0.62791,0.49303,0.61315,0.63179,0.4729,0.63178,0.49806,0.50392,0.53739,0.35228,0.63389,0.68359,0.67181,0.69565,0.65672,0.0,0.65543,0.65267,0.72093,0.33659,0.28829,0.24381,0.24287,0.1775,0.0,0.2209,0.18519,0.20533,0.08892,0.22823,0.09135,0.0852,0.28067,0.2446,0.25275,0.25556,0.01767,0.25735,0.0,0.18794,0.27957,0.26804,0.2766,0.27473,0.28571,0.26804,0.30851,0.0,0.0,0.01942,0.0,0.2803,0.9029,0.63159,0.88937,0.32852
1664,0.518,0.518,0.518,0.518,0.518,0.518,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.536,0.536,0.536,0.536,0.76163,0.74419,0.7345,0.6551,0.66775,0.7345,0.67095,0.71954,0.72636,0.63868,0.73256,0.67829,0.68627,0.62607,0.00797,0.80735,0.80469,0.79923,0.81423,0.77985,0.0,0.76779,0.76718,0.83721,0.58049,0.51652,0.45292,0.45034,0.3962,0.00765,0.00597,0.04167,0.37931,0.4415,0.44895,0.45353,0.42601,0.52914,0.46763,0.47985,0.48519,0.0106,0.49265,0.00741,0.24468,0.51613,0.49485,0.51064,0.51648,0.52747,0.49485,0.56383,0.00847,0.13393,0.02913,0.13333,0.5,0.98045,0.54449,0.9464,0.45018
1665,0.51,0.51,0.51,0.51,0.51,0.51,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.724,0.724,0.724,0.724,0.7907,0.75388,0.78101,0.76341,0.75405,0.78101,0.76527,0.76209,0.77062,0.67694,0.69961,0.77907,0.78824,0.66346,0.01169,0.84253,0.80859,0.82625,0.81818,0.80597,0.0,0.77903,0.77481,0.86822,0.75935,0.67718,0.58276,0.57817,0.02377,0.01988,0.02239,0.0216,0.19122,0.65679,0.62462,0.67468,0.64425,0.66564,0.63309,0.64469,0.65185,0.02827,0.66912,0.12222,0.18794,0.68817,0.65979,0.65957,0.69231,0.69231,0.6701,0.73404,0.21186,0.46429,0.34951,0.46667,0.63636,0.92245,0.60806,0.76777,0.27106
1666,0.528,0.528,0.528,0.528,0.528,0.528,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.738,0.738,0.738,0.738,0.72093,0.73256,0.8062,0.81598,0.78641,0.8062,0.76849,0.7911,0.8169,0.79065,0.77132,0.82364,0.83333,0.81197,0.0255,0.80256,0.82812,0.81467,0.8419,0.79104,0.0,0.8015,0.79771,0.87209,0.86667,0.79279,0.11695,0.11603,0.03803,0.06269,0.02836,0.04012,0.04859,0.53666,0.5961,0.55128,0.52018,0.5092,0.70144,0.71795,0.72593,0.14488,0.67647,0.04444,0.13475,0.80645,0.7732,0.7234,0.81319,0.79121,0.78351,0.84043,0.25424,0.6875,0.37864,0.71111,0.68939,0.87121,0.66262,0.60094,0.48577
1667,0.51,0.51,0.51,0.51,0.51,0.51,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.728,0.728,0.728,0.728,0.54457,0.71318,0.76744,0.64774,0.77131,0.76744,0.73526,0.73501,0.79276,0.78108,0.73643,0.81008,0.81961,0.84936,0.0356,0.79696,0.80859,0.80695,0.82213,0.79104,0.0,0.78277,0.77863,0.86822,0.91545,0.84084,0.0446,0.04425,0.03803,0.36391,0.30448,0.34877,0.40596,0.05928,0.05856,0.0609,0.0568,0.15798,0.65468,0.66667,0.67407,0.16254,0.625,0.05185,0.0461,0.86022,0.82474,0.53191,0.86813,0.82418,0.83505,0.88298,0.17797,0.66964,0.05825,0.68889,0.69697,0.9474,0.85759,0.61712,0.28507
1668,0.264,0.264,0.264,0.264,0.264,0.264,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.686,0.686,0.686,0.686,0.56008,0.49806,0.57946,0.18612,0.53937,0.57946,0.17578,0.04449,0.81489,0.25611,0.24031,0.79264,0.80196,0.83761,0.27736,0.84732,0.8125,0.80309,0.82609,0.78358,0.1655,0.77903,0.77481,0.86047,0.90732,0.82432,0.03072,0.03048,0.15055,0.61315,0.27164,0.15278,0.03448,0.03276,0.10961,0.03365,0.03139,0.04448,0.17266,0.17582,0.17778,0.22968,0.05147,0.22593,0.03901,0.83871,0.80412,0.34043,0.84615,0.8022,0.81443,0.85106,0.11864,0.5,0.5534,0.51111,0.64394,0.84289,0.83944,0.6392,0.43139
1669,0.264,0.264,0.264,0.264,0.264,0.264,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.736,0.736,0.736,0.736,0.61628,0.40504,0.81395,0.17035,0.42934,0.81395,0.1865,0.01741,0.82897,0.01913,0.0155,0.79457,0.80392,0.80769,0.81031,0.84253,0.80859,0.80309,0.81818,0.78358,0.622,0.77154,0.77099,0.84884,0.81463,0.73874,0.01784,0.0177,0.02377,0.65749,0.52239,0.30093,0.26803,0.02028,0.01952,0.02083,0.01943,0.02607,0.58633,0.59707,0.6037,0.01767,0.50735,0.5037,0.08511,0.73118,0.70103,0.38298,0.74725,0.73626,0.71134,0.78723,0.02542,0.38393,0.1068,0.4,0.46212,0.95347,0.75723,0.64805,0.64177
1670,0.264,0.264,0.264,0.264,0.264,0.264,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.738,0.738,0.738,0.738,0.46705,0.0814,0.78488,0.14406,0.10032,0.78488,0.35906,0.00387,0.79879,0.00531,0.00388,0.75581,0.76471,0.74786,0.78587,0.76419,0.76172,0.74517,0.7747,0.73134,0.0,0.73034,0.73282,0.78295,0.6439,0.58709,0.00694,0.00688,0.00951,0.53976,0.29701,0.17747,0.00784,0.00624,0.18318,0.00641,0.00598,0.0092,0.59712,0.60806,0.61481,0.13428,0.00735,0.00741,0.01773,0.50538,0.48454,0.47872,0.58242,0.54945,0.5567,0.56383,0.4322,0.28571,0.00971,0.28889,0.34848,0.72488,0.74471,0.60094,0.71535
1671,0.274,0.274,0.274,0.274,0.274,0.274,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.718,0.718,0.718,0.718,0.66279,0.50581,0.72093,0.06519,0.45847,0.72093,0.00107,0.40039,0.73441,0.42508,0.47674,0.69186,0.7,0.41987,0.73326,0.61791,0.63281,0.42471,0.66403,0.47015,0.0,0.62547,0.62977,0.68992,0.41463,0.38288,0.11397,0.11308,0.03011,0.38838,0.31194,0.32716,0.28213,0.00936,0.23423,0.00962,0.00897,0.00153,0.34532,0.35165,0.35556,0.0,0.28676,0.21852,0.0,0.39785,0.38144,0.42553,0.3956,0.43956,0.38144,0.47872,0.02542,0.07143,0.0,0.06667,0.31818,0.62913,0.78463,0.53318,0.87148
1672,0.518,0.518,0.518,0.518,0.518,0.518,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.656,0.656,0.656,0.656,0.48062,0.23062,0.43992,0.01893,0.18662,0.43992,0.0,0.26692,0.44869,0.36132,0.48256,0.49612,0.50196,0.00427,0.46865,0.15747,0.32031,0.23938,0.35178,0.31716,0.0,0.3221,0.33969,0.36434,0.1122,0.11111,0.03667,0.03638,0.0,0.1422,0.11493,0.10957,0.05956,0.0156,0.04054,0.01603,0.01495,0.0,0.03957,0.04029,0.04074,0.0,0.00735,0.0,0.0,0.11828,0.1134,0.14894,0.12088,0.15385,0.1134,0.18085,0.0,0.0,0.0,0.0,0.11364,0.68038,0.76236,0.59858,0.83728
1673,0.51,0.51,0.51,0.51,0.51,0.51,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.718,0.718,0.718,0.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6878,0.74584,0.58949,0.80939
1674,0.528,0.528,0.528,0.528,0.528,0.528,0.082,0.082,0.082,0.082,0.082,0.082,0.082,0.082,0.082,0.082,0.732,0.732,0.732,0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76736,0.43073,0.50094,0.75151
1675,0.5,0.5,0.5,0.5,0.5,0.5,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.65,0.65,0.65,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8085,0.65711,0.5477,0.78823
1676,0.264,0.264,0.264,0.264,0.264,0.264,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.68,0.68,0.68,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72623,0.83018,0.52397,0.72306
1677,0.264,0.264,0.264,0.264,0.264,0.264,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.614,0.614,0.614,0.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49899,0.86723,0.54675,0.90119
1678,0.264,0.264,0.264,0.264,0.264,0.264,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.358,0.358,0.358,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45718,0.87636,0.60401,0.78262
1679,0.274,0.274,0.274,0.274,0.274,0.274,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.366,0.366,0.366,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67498,0.83444,0.82515,0.75936
1680,0.264,0.264,0.264,0.264,0.264,0.264,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.248,0.248,0.248,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67498,0.80641,0.8026,0.83672
1681,0.264,0.264,0.264,0.264,0.264,0.264,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.29,0.29,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75725,0.89776,0.84652,0.85985
1682,0.264,0.264,0.264,0.264,0.264,0.264,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.396,0.396,0.396,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84019,0.94331,0.88678,0.76706
1683,0.264,0.264,0.264,0.264,0.264,0.264,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.376,0.376,0.376,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75725,0.97948,0.89032,0.97155
1684,0.254,0.254,0.254,0.254,0.254,0.254,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.374,0.374,0.374,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85907,0.98048,0.89008,0.93511
1685,0.452,0.452,0.452,0.452,0.452,0.452,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.38,0.38,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98786,0.98824,0.92586,0.85242
1686,0.51,0.51,0.51,0.51,0.51,0.51,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.516,0.516,0.516,0.516,0.3624,0.39341,0.35465,0.20715,0.22222,0.35271,0.19507,0.3559,0.34809,0.19129,0.33527,0.3314,0.33529,0.4562,0.39267,0.0008,0.48047,0.48649,0.39526,0.45522,0.0,0.38202,0.44275,0.44961,0.0878,0.05856,0.00892,0.00983,0.01268,0.00917,0.00896,0.0108,0.0094,0.00936,0.01201,0.00962,0.00897,0.00767,0.01439,0.01465,0.01481,0.01767,0.00735,0.01111,0.01064,0.03226,0.03093,0.01064,0.03297,0.02198,0.04124,0.02128,0.00847,0.01786,0.01942,0.02222,0.03788,0.98247,0.99462,0.95218,0.95585
1687,0.528,0.528,0.528,0.528,0.528,0.528,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.642,0.642,0.642,0.642,0.68605,0.71512,0.67054,0.49106,0.53506,0.6686,0.50268,0.63443,0.67807,0.49522,0.65504,0.67442,0.68235,0.69872,0.72795,0.21343,0.72266,0.70656,0.73518,0.71269,0.79,0.70412,0.70611,0.74419,0.35122,0.31682,0.25173,0.25074,0.27258,0.24465,0.2403,0.25309,0.25078,0.26365,0.24925,0.27083,0.26009,0.29141,0.26978,0.27473,0.27778,0.27562,0.27574,0.26667,0.28369,0.30108,0.28866,0.2766,0.2967,0.28571,0.28866,0.30851,0.26271,0.19643,0.24272,0.2,0.24242,0.99461,0.99737,0.99162,0.96174
1688,0.518,0.518,0.518,0.518,0.518,0.518,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.492,0.492,0.492,0.492,0.78682,0.81977,0.75581,0.6877,0.71629,0.75581,0.70847,0.76402,0.76861,0.69075,0.78876,0.76744,0.77647,0.82692,0.83741,0.4972,0.81641,0.6834,0.8419,0.78731,1.0,0.79775,0.79389,0.84109,0.60488,0.55405,0.49356,0.49066,0.51506,0.48624,0.46119,0.48148,0.47179,0.50546,0.46697,0.51923,0.49477,0.55368,0.5036,0.51282,0.51852,0.5159,0.51838,0.5037,0.53546,0.53763,0.51546,0.52128,0.53846,0.53846,0.53608,0.56383,0.49153,0.4375,0.45631,0.44444,0.47727,0.99663,0.99562,0.98453,0.97351
1689,0.518,0.518,0.518,0.518,0.518,0.518,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.626,0.626,0.626,0.626,0.80233,0.84496,0.78101,0.7571,0.82632,0.78101,0.77706,0.79304,0.79477,0.79915,0.82752,0.81783,0.82745,0.86004,0.85228,0.86571,0.81641,0.8417,0.86166,0.8209,1.0,0.82772,0.82443,0.88372,0.79512,0.71622,0.67096,0.66667,0.66878,0.65596,0.61791,0.62809,0.61755,0.68799,0.61111,0.70513,0.66517,0.73926,0.67626,0.68864,0.6963,0.68905,0.69485,0.67407,0.71277,0.70968,0.68041,0.68085,0.71429,0.7033,0.70103,0.73404,0.65254,0.66964,0.62136,0.68889,0.67424,0.96494,0.99262,0.85053,0.84877
1690,0.518,0.518,0.518,0.518,0.518,0.518,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.636,0.636,0.636,0.636,0.7907,0.83527,0.78101,0.81493,0.85113,0.78101,0.81458,0.80077,0.79477,0.84697,0.82364,0.82946,0.83922,0.84829,0.84803,0.88169,0.84375,0.87259,0.87747,0.85821,1.0,0.83146,0.83969,0.86822,0.8813,0.81231,0.77899,0.77286,0.8019,0.76606,0.71194,0.75309,0.7069,0.78003,0.6997,0.80128,0.77728,0.86503,0.78777,0.8022,0.81111,0.80212,0.78676,0.78519,0.80851,0.8172,0.78351,0.76596,0.81319,0.79121,0.80412,0.81915,0.75424,0.79464,0.72816,0.82222,0.75758,0.98584,0.93993,0.95136,0.88045
1691,0.518,0.518,0.518,0.518,0.518,0.518,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.63,0.63,0.63,0.63,0.76938,0.81395,0.76163,0.82124,0.86731,0.76163,0.82744,0.82205,0.77666,0.89798,0.8469,0.77326,0.78039,0.84188,0.84803,0.86331,0.88281,0.86873,0.88933,0.84701,1.0,0.8427,0.83588,0.87209,0.92846,0.84084,0.82755,0.82104,0.87322,0.8318,0.78806,0.82099,0.75862,0.84399,0.74925,0.86699,0.82063,0.91258,0.83094,0.84615,0.85556,0.84452,0.83456,0.82963,0.85816,0.84946,0.81443,0.81915,0.84615,0.84615,0.83505,0.88298,0.81356,0.84821,0.78641,0.86667,0.7803,0.94875,0.90977,0.79398,0.5466
