hour,Node_101,Node_102,Node_103,Node_104,Node_105,Node_106,Node_107,Node_108,Node_109,Node_110,Node_111,Node_112,Node_113,Node_114,Node_115,Node_116,Node_117,Node_118,Node_119,Node_120,Node_121,Node_122,Node_123,Node_124,Node_201,Node_202,Node_203,Node_204,Node_205,Node_206,Node_207,Node_208,Node_209,Node_210,Node_211,Node_212,Node_213,Node_214,Node_215,Node_216,Node_217,Node_218,Node_219,Node_220,Node_221,Node_222,Node_223,Node_224,Node_301,Node_302,Node_303,Node_304,Node_305,Node_306,Node_307,Node_308,Node_309,Node_310,Node_311,Node_312,Node_313,Node_314,Node_315,Node_316,Node_317,Node_318,Node_319,Node_320,Node_321,Node_322,Node_323,Node_324,Node_325
399,40.6269,36.489,67.7115,27.837,26.7084,51.1598,47.0219,64.326,65.8307,73.3542,0.0,0.0,99.6864,72.978,119.2475,37.6175,0.0,125.2663,68.0877,48.1504,0.0,0.0,0.0,0.0,43.1626,38.7664,71.9377,29.5744,28.3754,54.3529,49.9567,68.3408,69.9394,77.9325,0.0,0.0,105.9082,77.5328,126.6902,39.9654,0.0,133.0847,72.3373,51.1557,0.0,0.0,0.0,0.0,61.1579,54.9288,101.9298,41.9045,40.2056,77.0136,70.7846,96.8333,99.0984,110.4239,0.0,0.0,150.0633,109.8576,179.5096,56.6276,0.0,188.5701,102.496,72.4834,0.0,0.0,0.0,0.0,0.0
400,42.9381,38.5648,71.5636,29.4206,28.2279,54.0703,49.6969,67.9854,69.5757,77.5272,0.0,0.0,105.3575,77.1296,126.0314,39.7575,0.0,132.3926,71.9612,50.8897,0.0,0.0,0.0,0.0,44.9986,40.4154,74.9976,30.8324,29.5824,56.6649,52.0817,71.2478,72.9144,81.2474,0.0,0.0,110.4132,80.8308,132.0792,41.6654,0.0,138.7456,75.4143,53.3317,0.0,0.0,0.0,0.0,60.8162,54.622,101.3603,41.6704,39.981,76.5834,70.3891,96.2923,98.5448,109.807,0.0,0.0,149.2249,109.2439,178.5068,56.3113,0.0,187.5166,101.9234,72.0785,0.0,0.0,0.0,0.0,0.0
401,47.6809,42.8245,79.4681,32.6702,31.3457,60.0426,55.1862,75.4947,77.2606,86.0904,0.0,0.0,116.9947,85.6489,139.9521,44.1489,0.0,147.016,79.9096,56.5106,0.0,0.0,0.0,0.0,52.2745,46.9503,87.1242,35.8177,34.3657,65.8272,60.5029,82.768,84.7041,94.3845,0.0,0.0,128.2662,93.9005,153.4354,48.4023,0.0,161.1798,87.6082,61.955,0.0,0.0,0.0,0.0,67.2566,60.4064,112.0943,46.0832,44.215,84.6935,77.8432,106.4896,108.9805,121.4355,0.0,0.0,165.0277,120.8127,197.4105,62.2746,0.0,207.3744,112.717,79.7115,0.0,0.0,0.0,0.0,0.0
402,48.3756,43.4484,80.6259,33.1462,31.8024,60.9174,55.9902,76.5946,78.3863,87.3448,0.0,0.0,118.6993,86.8968,141.9912,44.7922,0.0,149.158,81.0738,57.334,0.0,0.0,0.0,0.0,54.2465,48.7214,90.4108,37.1689,35.662,68.3104,62.7853,85.8903,87.8994,97.9451,0.0,0.0,133.1048,97.4428,159.2235,50.2282,0.0,167.26,90.9131,64.2921,0.0,0.0,0.0,0.0,67.7861,60.882,112.9769,46.4461,44.5631,85.3603,78.4562,107.3281,109.8387,122.3916,0.0,0.0,166.3271,121.764,198.9649,62.7649,0.0,209.0073,113.6046,80.3391,0.0,0.0,0.0,0.0,0.0
403,47.9213,43.0405,79.8689,32.835,31.5038,60.3454,55.4645,75.8754,77.6503,86.5246,0.0,0.0,117.5847,86.0809,140.658,44.3716,0.0,147.7574,80.3126,56.7956,0.0,0.0,0.0,0.0,54.1785,48.6603,90.2975,37.1223,35.6173,68.2248,62.7066,85.7826,87.7892,97.8223,0.0,0.0,132.938,97.3206,159.0239,50.1653,0.0,167.0504,90.7992,64.2116,0.0,0.0,0.0,0.0,65.7703,59.0715,109.6172,45.0649,43.2379,82.8219,76.1231,104.1363,106.5723,118.752,0.0,0.0,161.3809,118.143,193.0481,60.8984,0.0,202.7918,110.2262,77.95,0.0,0.0,0.0,0.0,0.0
404,47.761,42.8965,79.6017,32.7251,31.3984,60.1435,55.2789,75.6216,77.3905,86.2352,0.0,0.0,117.1914,85.7929,140.1874,44.2232,0.0,147.2631,80.0439,56.6056,0.0,0.0,0.0,0.0,53.3965,47.958,88.9942,36.5865,35.1033,67.24,61.8015,84.5445,86.5221,96.4104,0.0,0.0,131.0192,95.9159,156.7286,49.4412,0.0,164.6392,89.4886,63.2847,0.0,0.0,0.0,0.0,62.8833,56.4785,104.8054,43.0867,41.3399,79.1863,72.7816,99.5652,101.8942,113.5392,0.0,0.0,154.2969,112.957,184.574,58.2252,0.0,193.8901,105.3877,74.5283,0.0,0.0,0.0,0.0,0.0
405,45.5834,40.9406,75.9723,31.2331,29.9668,57.4013,52.7585,72.1737,73.8619,82.3033,0.0,0.0,111.8481,81.8812,133.7956,42.2068,0.0,140.5487,76.3944,54.0247,0.0,0.0,0.0,0.0,51.9175,46.6296,86.5292,35.5731,34.131,65.3776,60.0897,82.2027,84.1256,93.74,0.0,0.0,127.3902,93.2592,152.3875,48.0718,0.0,160.079,87.0099,61.5319,0.0,0.0,0.0,0.0,59.8937,53.7934,99.8228,41.0383,39.3746,75.4217,69.3214,94.8317,97.05,108.1414,0.0,0.0,146.9614,107.5868,175.7991,55.4571,0.0,184.6723,100.3774,70.9851,0.0,0.0,0.0,0.0,0.0
406,43.045,38.6608,71.7417,29.4938,28.2981,54.2048,49.8206,68.1546,69.7489,77.7202,0.0,0.0,105.6197,77.3216,126.3451,39.8565,0.0,132.7222,72.1403,51.0163,0.0,0.0,0.0,0.0,49.1295,44.1256,81.8826,33.6628,32.2981,61.8668,56.8629,77.7884,79.6081,88.7061,0.0,0.0,120.5493,88.2512,144.2043,45.4903,0.0,151.4828,82.3375,58.2276,0.0,0.0,0.0,0.0,55.8279,50.1417,93.0465,38.2525,36.7017,70.3018,64.6156,88.3942,90.4619,100.8004,0.0,0.0,136.9851,100.2835,163.8652,51.6925,0.0,172.136,93.5634,66.1664,0.0,0.0,0.0,0.0,0.0
407,41.8827,37.6169,69.8046,28.6974,27.534,52.7412,48.4754,66.3143,67.8655,75.6216,0.0,0.0,102.7678,75.2338,122.9336,38.7803,0.0,129.1384,70.1924,49.6388,0.0,0.0,0.0,0.0,46.6646,41.9117,77.7743,31.9739,30.6776,58.7628,54.0099,73.8856,75.6139,84.2555,0.0,0.0,114.501,83.8234,136.9691,43.2079,0.0,143.8824,78.2064,55.3062,0.0,0.0,0.0,0.0,51.2667,46.0451,85.4445,35.1272,33.7031,64.5581,59.3364,81.1723,83.071,92.5649,0.0,0.0,125.7933,92.0902,150.4772,47.4692,0.0,158.0723,85.9192,60.7605,0.0,0.0,0.0,0.0,0.0
408,41.4419,37.2209,69.0698,28.3953,27.2442,52.186,47.9651,65.6163,67.1512,74.8256,0.0,0.0,101.686,74.4419,121.6395,38.3721,0.0,127.7791,69.4535,49.1163,0.0,0.0,0.0,0.0,45.3896,40.7666,75.6493,31.1003,29.8394,57.1572,52.5342,71.8668,73.5479,81.9534,0.0,0.0,111.3726,81.5331,133.2268,42.0274,0.0,139.9512,76.0696,53.7951,0.0,0.0,0.0,0.0,47.9355,43.0531,79.8924,32.8447,31.5131,60.3632,55.4809,75.8978,77.6732,86.5501,0.0,0.0,117.6194,86.1063,140.6995,44.3847,0.0,147.801,80.3363,56.8124,0.0,0.0,0.0,0.0,0.0
409,41.6155,37.3769,69.3592,28.5143,27.3584,52.4048,48.1661,65.8913,67.4326,75.1392,0.0,0.0,102.1122,74.7538,122.1493,38.5329,0.0,128.3146,69.7446,49.3221,0.0,0.0,0.0,0.0,44.6076,40.0642,74.346,30.5645,29.3254,56.1725,51.6292,70.6287,72.2808,80.5415,0.0,0.0,109.4538,80.1284,130.9315,41.3033,0.0,137.5401,74.759,52.8683,0.0,0.0,0.0,0.0,45.5438,40.9051,75.9064,31.2059,29.9408,57.3515,52.7127,72.111,73.7978,82.2319,0.0,0.0,111.751,81.8102,133.6795,42.1702,0.0,140.4268,76.3281,53.9779,0.0,0.0,0.0,0.0,0.0
410,42.0831,37.7969,70.1385,28.8347,27.6658,52.9936,48.7073,66.6316,68.1903,75.9834,0.0,0.0,103.2595,75.5938,123.5218,38.9659,0.0,129.7563,70.5282,49.8763,0.0,0.0,0.0,0.0,44.2336,39.7283,73.7227,30.3082,29.0795,55.7016,51.1963,70.0365,71.6748,79.8662,0.0,0.0,108.5361,79.4566,129.8338,40.957,0.0,136.3869,74.1322,52.425,0.0,0.0,0.0,0.0,44.3138,39.8004,73.8564,30.3632,29.1322,55.8026,51.2891,70.1636,71.8048,80.0111,0.0,0.0,108.733,79.6008,130.0693,41.0313,0.0,136.6343,74.2667,52.5201,0.0,0.0,0.0,0.0,0.0
411,43.2588,38.8528,72.098,29.6403,28.4386,54.474,50.068,68.4931,70.0952,78.1061,0.0,0.0,106.1442,77.7056,126.9725,40.0544,0.0,133.3812,72.4985,51.2697,0.0,0.0,0.0,0.0,44.4376,39.9115,74.0626,30.448,29.2136,55.9584,51.4324,70.3595,72.0054,80.2345,0.0,0.0,109.0367,79.8231,130.4326,41.1459,0.0,137.0159,74.4741,52.6668,0.0,0.0,0.0,0.0,43.7672,39.3094,72.9453,29.9886,28.7729,55.1142,50.6564,69.298,70.919,79.024,0.0,0.0,107.3916,78.6188,128.4647,40.5252,0.0,134.9488,73.3505,51.8722,0.0,0.0,0.0,0.0,0.0
412,45.5299,40.8926,75.8832,31.1964,29.9317,57.334,52.6967,72.0891,73.7754,82.2068,0.0,0.0,111.717,81.7853,133.6388,42.1573,0.0,140.384,76.3048,53.9614,0.0,0.0,0.0,0.0,45.1686,40.5681,75.281,30.9488,29.6942,56.879,52.2785,71.5169,73.1898,81.5544,0.0,0.0,110.8303,81.1362,132.5782,41.8228,0.0,139.2698,75.6992,53.5331,0.0,0.0,0.0,0.0,43.8355,39.3708,73.0592,30.0354,28.8178,55.2003,50.7355,69.4062,71.0297,79.1474,0.0,0.0,107.5593,78.7415,128.6653,40.5884,0.0,135.1594,73.465,51.9532,0.0,0.0,0.0,0.0,0.0
413,49.2707,44.2524,82.1178,33.7595,32.3909,62.0445,57.0262,78.0119,79.8367,88.9609,0.0,0.0,120.8956,88.5047,144.6185,45.621,0.0,151.9179,82.574,58.3949,0.0,0.0,0.0,0.0,46.7496,41.988,77.9159,32.0321,30.7335,58.8698,54.1083,74.0201,75.7516,84.4089,0.0,0.0,114.7096,83.9761,137.2186,43.2866,0.0,144.1445,78.3488,55.4069,0.0,0.0,0.0,0.0,44.8776,40.3067,74.796,30.7494,29.5028,56.5125,51.9416,71.0562,72.7183,81.0289,0.0,0.0,110.1163,80.6134,131.724,41.5533,0.0,138.3725,75.2115,53.1882,0.0,0.0,0.0,0.0,0.0
414,52.6106,47.2521,87.6843,36.048,34.5866,66.2504,60.8919,83.3001,85.2486,94.9913,0.0,0.0,129.0908,94.5042,154.4218,48.7135,0.0,162.216,88.1714,62.3533,0.0,0.0,0.0,0.0,48.3986,43.4691,80.6643,33.162,31.8176,60.9463,56.0168,76.631,78.4236,87.3863,0.0,0.0,118.7557,86.9381,142.0587,44.8135,0.0,149.2289,81.1124,57.3612,0.0,0.0,0.0,0.0,46.8251,42.0558,78.0418,32.0838,30.7831,58.9649,54.1957,74.1397,75.8739,84.5452,0.0,0.0,114.8948,84.1117,137.4402,43.3565,0.0,144.3773,78.4753,55.4964,0.0,0.0,0.0,0.0,0.0
415,53.2919,47.8641,88.8199,36.5148,35.0345,67.1084,61.6805,84.3789,86.3527,96.2215,0.0,0.0,130.7626,95.7281,156.4217,49.3444,0.0,164.3168,89.3133,63.1608,0.0,0.0,0.0,0.0,47.4636,42.6293,79.1059,32.5213,31.2029,59.7689,54.9347,75.1506,76.9085,85.6981,0.0,0.0,116.4615,85.2586,139.3143,43.9477,0.0,146.346,79.5454,56.2531,0.0,0.0,0.0,0.0,48.2259,43.314,80.3765,33.0437,31.704,60.7289,55.817,76.3576,78.1438,87.0745,0.0,0.0,118.332,86.628,141.5519,44.6536,0.0,148.6965,80.823,57.1566,0.0,0.0,0.0,0.0,0.0
416,50.9807,45.7882,84.9678,34.9312,33.5151,64.1979,59.0054,80.7194,82.6076,92.0485,0.0,0.0,125.0915,91.5764,149.6378,47.2044,0.0,157.1905,85.4399,60.4216,0.0,0.0,0.0,0.0,47.3276,42.5072,78.8793,32.4281,31.1135,59.5977,54.7773,74.9353,76.6882,85.4525,0.0,0.0,116.1278,85.0143,138.9152,43.8218,0.0,145.9266,79.3175,56.0919,0.0,0.0,0.0,0.0,51.5913,46.3366,85.9854,35.3496,33.9165,64.9668,59.7121,81.6862,83.597,93.1509,0.0,0.0,126.5897,92.6732,151.4299,47.7697,0.0,159.0731,86.4631,61.1452,0.0,0.0,0.0,0.0,0.0
417,48.3756,43.4484,80.6259,33.1462,31.8024,60.9174,55.9902,76.5946,78.3863,87.3448,0.0,0.0,118.6993,86.8968,141.9912,44.7922,0.0,149.158,81.0738,57.334,0.0,0.0,0.0,0.0,47.1916,42.385,78.6526,32.335,31.0241,59.4264,54.6199,74.72,76.4678,85.207,0.0,0.0,115.7941,84.77,138.516,43.6959,0.0,145.5073,79.0896,55.9307,0.0,0.0,0.0,0.0,53.8463,48.3619,89.7438,36.8947,35.3989,67.8064,62.322,85.2566,87.2509,97.2224,0.0,0.0,132.1227,96.7238,158.0487,49.8576,0.0,166.0259,90.2423,63.8178,0.0,0.0,0.0,0.0,0.0
418,45.5299,40.8926,75.8832,31.1964,29.9317,57.334,52.6967,72.0891,73.7754,82.2068,0.0,0.0,111.717,81.7853,133.6388,42.1573,0.0,140.384,76.3048,53.9614,0.0,0.0,0.0,0.0,46.0696,41.3773,76.7826,31.5662,30.2865,58.0135,53.3213,72.9435,74.6498,83.1812,0.0,0.0,113.0411,82.7546,135.2227,42.657,0.0,142.0479,77.2092,54.601,0.0,0.0,0.0,0.0,55.1446,49.528,91.9076,37.7842,36.2525,69.4413,63.8247,87.3122,89.3546,99.5666,0.0,0.0,135.3084,99.056,161.8595,51.0598,0.0,170.0291,92.4182,65.3565,0.0,0.0,0.0,0.0,0.0
419,43.0851,38.6968,71.8085,29.5213,28.3245,54.2553,49.867,68.2181,69.8138,77.7926,0.0,0.0,105.7181,77.3936,126.4628,39.8936,0.0,132.8457,72.2074,51.0638,0.0,0.0,0.0,0.0,44.3016,39.7894,73.836,30.3548,29.1242,55.7872,51.275,70.1442,71.785,79.989,0.0,0.0,108.703,79.5788,130.0334,41.02,0.0,136.5966,74.2462,52.5056,0.0,0.0,0.0,0.0,54.9908,49.3899,91.6514,37.6789,36.1514,69.2477,63.6468,87.0688,89.1055,99.289,0.0,0.0,134.9312,98.7798,161.4083,50.9174,0.0,169.555,92.1606,65.1743,0.0,0.0,0.0,0.0,0.0
420,41.2147,37.0169,68.6912,28.2397,27.0949,51.9,47.7023,65.2567,66.7832,74.4155,0.0,0.0,101.1288,74.0339,120.9729,38.1618,0.0,127.0788,69.0729,48.8471,0.0,0.0,0.0,0.0,43.4006,38.9802,72.3343,29.7374,28.5319,54.6526,50.2322,68.7176,70.325,78.3622,0.0,0.0,106.4922,77.9603,127.3888,40.1857,0.0,133.8185,72.7362,51.4377,0.0,0.0,0.0,0.0,54.205,48.6841,90.3417,37.1405,35.6348,68.2581,62.7373,85.8246,87.8322,97.8701,0.0,0.0,133.003,97.3682,159.1017,50.1898,0.0,167.1321,90.8436,64.243,0.0,0.0,0.0,0.0,0.0
421,40.0925,36.009,66.8209,27.4708,26.3571,50.4869,46.4034,63.4798,64.9647,72.3893,0.0,0.0,98.3752,72.0181,117.679,37.1227,0.0,123.6186,67.1921,47.5171,0.0,0.0,0.0,0.0,42.5166,38.1862,70.861,29.1317,27.9507,53.5394,49.209,67.318,68.8926,76.7661,0.0,0.0,104.3232,76.3724,124.7941,39.3672,0.0,131.0929,71.2547,50.3901,0.0,0.0,0.0,0.0,52.77,47.3953,87.95,36.1572,34.6914,66.4511,61.0764,83.5525,85.507,95.2792,0.0,0.0,129.482,94.7906,154.8898,48.8611,0.0,162.7075,88.4386,62.5422,0.0,0.0,0.0,0.0,0.0
422,39.2108,35.2171,65.3513,26.8667,25.7775,49.3765,45.3829,62.0837,63.536,70.7973,0.0,0.0,96.2117,70.4342,115.0909,36.3063,0.0,120.8999,65.7144,46.472,0.0,0.0,0.0,0.0,42.0746,37.7892,70.1244,28.8289,27.6602,52.9828,48.6975,66.6181,68.1765,75.968,0.0,0.0,103.2386,75.5785,123.4968,38.958,0.0,129.73,70.5139,49.8662,0.0,0.0,0.0,0.0,51.7109,46.444,86.1848,35.4315,33.9951,65.1174,59.8505,81.8755,83.7907,93.3668,0.0,0.0,126.8831,92.888,151.7809,47.8804,0.0,159.4418,86.6636,61.2869,0.0,0.0,0.0,0.0,0.0
423,39.5314,35.5051,65.8857,27.0863,25.9882,49.7803,45.754,62.5914,64.0555,71.3762,0.0,0.0,96.9984,71.0101,116.032,36.6032,0.0,121.8885,66.2517,46.8521,0.0,0.0,0.0,0.0,41.9386,37.6671,69.8977,28.7357,27.5708,52.8116,48.5401,66.4028,67.9561,75.7225,0.0,0.0,102.9049,75.3342,123.0976,38.832,0.0,129.3107,70.286,49.705,0.0,0.0,0.0,0.0,50.7542,45.5848,84.5903,34.776,33.3662,63.9127,58.7433,80.3608,82.2406,91.6395,0.0,0.0,124.5357,91.1696,148.973,46.9946,0.0,156.4921,85.0603,60.1531,0.0,0.0,0.0,0.0,0.0
424,41.9896,37.7129,69.9827,28.7707,27.6043,52.8758,48.5991,66.4835,68.0387,75.8146,0.0,0.0,103.0301,75.4258,123.2473,38.8793,0.0,129.468,70.3715,49.7655,0.0,0.0,0.0,0.0,43.9276,39.4535,73.2127,30.0985,28.8783,55.3162,50.8421,69.552,71.179,79.3137,0.0,0.0,107.7853,78.907,128.9356,40.6737,0.0,135.4434,73.6194,52.0623,0.0,0.0,0.0,0.0,51.3179,46.0911,85.5299,35.1623,33.7368,64.6226,59.3958,81.2534,83.1541,92.6574,0.0,0.0,125.919,92.1822,150.6276,47.5166,0.0,158.2303,86.0051,60.8213,0.0,0.0,0.0,0.0,0.0
425,46.7457,41.9845,77.9095,32.0294,30.731,58.8649,54.1038,74.014,75.7453,84.4019,0.0,0.0,114.7,83.9691,137.2072,43.283,0.0,144.1325,78.3423,55.4023,0.0,0.0,0.0,0.0,51.1355,45.9273,85.2259,35.0373,33.6169,64.3929,59.1846,80.9646,82.8585,92.328,0.0,0.0,125.4714,91.8546,150.0922,47.3477,0.0,157.6679,85.6994,60.6051,0.0,0.0,0.0,0.0,57.075,51.2618,95.125,39.1069,37.5215,71.8722,66.059,90.3687,92.4826,103.052,0.0,0.0,140.0451,102.5236,167.5256,52.8472,0.0,175.9812,95.6534,67.6444,0.0,0.0,0.0,0.0,0.0
426,47.0396,42.2485,78.3993,32.2308,30.9242,59.235,54.444,74.4793,76.2215,84.9326,0.0,0.0,115.4212,84.497,138.0699,43.5552,0.0,145.0387,78.8349,55.7506,0.0,0.0,0.0,0.0,52.7845,47.4083,87.9742,36.1672,34.7009,66.4694,61.0932,83.5755,85.5305,95.3054,0.0,0.0,129.5176,94.8166,154.9323,48.8745,0.0,162.7522,88.4629,62.5594,0.0,0.0,0.0,0.0,60.4916,54.3304,100.8194,41.448,39.7676,76.1746,70.0134,95.7784,98.0188,109.221,0.0,0.0,148.4285,108.6609,177.5541,56.0108,0.0,186.5158,101.3795,71.6938,0.0,0.0,0.0,0.0,0.0
427,46.4651,41.7326,77.4419,31.8372,30.5465,58.5116,53.7791,73.5698,75.2907,83.8953,0.0,0.0,114.0116,83.4651,136.3837,43.0233,0.0,143.2674,77.8721,55.0698,0.0,0.0,0.0,0.0,52.4445,47.1029,87.4075,35.9342,34.4774,66.0412,60.6997,83.0371,84.9795,94.6915,0.0,0.0,128.6833,94.2059,153.9344,48.5597,0.0,161.7039,87.8931,62.1565,0.0,0.0,0.0,0.0,58.92,52.9189,98.1999,40.3711,38.7344,74.1955,68.1944,93.2899,95.4722,106.3833,0.0,0.0,144.5721,105.8377,172.941,54.5555,0.0,181.6699,98.7455,69.8311,0.0,0.0,0.0,0.0,0.0
428,45.717,41.0606,76.195,31.3246,30.0547,57.5695,52.9132,72.3852,74.0784,82.5445,0.0,0.0,112.1759,82.1212,134.1878,42.3305,0.0,140.9607,76.6183,54.1831,0.0,0.0,0.0,0.0,51.7305,46.4617,86.2175,35.445,34.008,65.1421,59.8733,81.9067,83.8226,93.4023,0.0,0.0,126.9314,92.9233,151.8387,47.8986,0.0,159.5024,86.6965,61.3102,0.0,0.0,0.0,0.0,57.1091,51.2925,95.1819,39.1303,37.544,71.9152,66.0985,90.4228,92.538,103.1137,0.0,0.0,140.1289,102.5849,167.6259,52.8788,0.0,176.0865,95.7107,67.6849,0.0,0.0,0.0,0.0,0.0
429,44.0604,39.5727,73.4339,30.1895,28.9656,55.4834,50.9958,69.7622,71.3941,79.5534,0.0,0.0,108.1111,79.1455,129.3253,40.7966,0.0,135.8528,73.8419,52.2197,0.0,0.0,0.0,0.0,50.4895,45.3471,84.1492,34.5947,33.1922,63.5794,58.437,79.9418,81.8117,91.1617,0.0,0.0,123.8864,90.6942,148.1961,46.7496,0.0,155.6761,84.6167,59.8394,0.0,0.0,0.0,0.0,54.8883,49.2978,91.4805,37.6087,36.084,69.1186,63.5282,86.9065,88.9394,99.1039,0.0,0.0,134.6797,98.5957,161.1074,50.8225,0.0,169.239,91.9888,65.0528,0.0,0.0,0.0,0.0,0.0
430,42.1366,37.8449,70.2276,28.8714,27.7009,53.0609,48.7692,66.7162,68.2768,76.0799,0.0,0.0,103.3906,75.6898,123.6786,39.0153,0.0,129.9211,70.6178,49.9396,0.0,0.0,0.0,0.0,48.7895,43.8202,81.3159,33.4299,32.0746,61.4387,56.4694,77.2501,79.0571,88.0922,0.0,0.0,119.7151,87.6405,143.2064,45.1755,0.0,150.4344,81.7677,57.8246,0.0,0.0,0.0,0.0,52.0867,46.7816,86.8111,35.689,34.2422,65.5906,60.2855,82.4706,84.3997,94.0454,0.0,0.0,127.8053,93.5631,152.8841,48.2284,0.0,160.6006,87.2934,61.7324,0.0,0.0,0.0,0.0,0.0
431,41.1079,36.921,68.5131,28.1665,27.0246,51.7655,47.5786,65.0875,66.61,74.2225,0.0,0.0,100.8665,73.8419,120.6592,38.0628,0.0,126.7493,68.8937,48.7204,0.0,0.0,0.0,0.0,46.4266,41.6979,77.3776,31.8108,30.5212,58.4631,53.7345,73.5087,75.2282,83.8258,0.0,0.0,113.917,83.3959,136.2706,42.9876,0.0,143.1486,77.8075,55.0241,0.0,0.0,0.0,0.0,50.31,45.1859,83.85,34.4717,33.0742,63.3534,58.2292,79.6575,81.5209,90.8376,0.0,0.0,123.4459,90.3717,147.6693,46.5834,0.0,155.1226,84.3159,59.6267,0.0,0.0,0.0,0.0,0.0
432,40.7872,36.633,67.9787,27.9468,26.8138,51.3617,47.2074,64.5798,66.0904,73.6436,0.0,0.0,100.0798,73.266,119.7181,37.766,0.0,125.7606,68.3564,48.3404,0.0,0.0,0.0,0.0,45.0836,40.4917,75.1393,30.8906,29.6383,56.7719,52.1801,71.3823,73.0521,81.4009,0.0,0.0,110.6218,80.9835,132.3287,41.7441,0.0,139.0077,75.5567,53.4324,0.0,0.0,0.0,0.0,46.2784,41.5649,77.1307,31.7093,30.4238,58.2765,53.563,73.2741,74.9881,83.5582,0.0,0.0,113.5535,83.1297,135.8357,42.8504,0.0,142.6917,77.5592,54.8485,0.0,0.0,0.0,0.0,0.0
433,40.9609,36.789,68.2682,28.0658,26.928,51.5804,47.4085,64.8548,66.3718,73.9572,0.0,0.0,100.5059,73.5779,120.2279,37.9268,0.0,126.2961,68.6475,48.5463,0.0,0.0,0.0,0.0,44.0806,39.5909,73.4677,30.2034,28.9789,55.5089,51.0192,69.7943,71.4269,79.59,0.0,0.0,108.1607,79.1818,129.3847,40.8154,0.0,135.9152,73.8758,52.2437,0.0,0.0,0.0,0.0,44.3309,39.8157,73.8848,30.3749,29.1435,55.8241,51.3089,70.1906,71.8325,80.0419,0.0,0.0,108.7749,79.6314,130.1194,41.0471,0.0,136.687,74.2953,52.5403,0.0,0.0,0.0,0.0,0.0
434,41.5354,37.3049,69.2256,28.4594,27.3057,52.3038,48.0734,65.7643,67.3027,74.9944,0.0,0.0,101.9155,74.6098,121.914,38.4587,0.0,128.0674,69.6102,49.2271,0.0,0.0,0.0,0.0,43.7066,39.255,72.8443,29.9471,28.733,55.0379,50.5863,69.2021,70.8209,78.9147,0.0,0.0,107.243,78.51,128.287,40.4691,0.0,134.762,73.249,51.8004,0.0,0.0,0.0,0.0,43.2717,38.8644,72.1196,29.6492,28.4472,54.4904,50.083,68.5136,70.1163,78.1295,0.0,0.0,106.1761,77.7289,127.0106,40.0664,0.0,133.4212,72.5202,51.285,0.0,0.0,0.0,0.0,0.0
435,42.6042,38.2648,71.0069,29.1917,28.0083,53.6497,49.3104,67.4566,69.0345,76.9242,0.0,0.0,104.538,76.5297,125.0511,39.4483,0.0,131.3628,71.4014,50.4938,0.0,0.0,0.0,0.0,43.4346,39.0107,72.391,29.7607,28.5542,54.6954,50.2715,68.7714,70.3801,78.4236,0.0,0.0,106.5756,78.0214,127.4886,40.2172,0.0,133.9233,72.7932,51.478,0.0,0.0,0.0,0.0,42.6909,38.3428,71.1515,29.2512,28.0653,53.7589,49.4108,67.594,69.1751,77.0808,0.0,0.0,104.7509,76.6855,125.3058,39.5286,0.0,131.6303,71.5468,50.5966,0.0,0.0,0.0,0.0,0.0
436,44.6215,40.0767,74.3691,30.574,29.3345,56.19,51.6452,70.6507,72.3033,80.5666,0.0,0.0,109.4879,80.1534,130.9723,41.3162,0.0,137.5829,74.7823,52.8847,0.0,0.0,0.0,0.0,43.6386,39.1939,72.731,29.9005,28.6883,54.9523,50.5076,69.0944,70.7107,78.7919,0.0,0.0,107.0762,78.3878,128.0874,40.4061,0.0,134.5523,73.1351,51.7198,0.0,0.0,0.0,0.0,42.6397,38.2967,71.0661,29.2161,28.0316,53.6944,49.3515,67.5128,69.0921,76.9883,0.0,0.0,104.6251,76.5935,125.1553,39.4812,0.0,131.4723,71.4609,50.5359,0.0,0.0,0.0,0.0,0.0
437,47.5606,42.7165,79.2677,32.5878,31.2667,59.8911,55.047,75.3043,77.0658,85.8733,0.0,0.0,116.6997,85.433,139.5992,44.0376,0.0,146.6452,79.7081,56.3681,0.0,0.0,0.0,0.0,43.9276,39.4535,73.2127,30.0985,28.8783,55.3162,50.8421,69.552,71.179,79.3137,0.0,0.0,107.7853,78.907,128.9356,40.6737,0.0,135.4434,73.6194,52.0623,0.0,0.0,0.0,0.0,43.2547,38.8491,72.0911,29.6375,28.4359,54.4688,50.0633,68.4866,70.0886,78.0987,0.0,0.0,106.1341,77.6982,126.9605,40.0506,0.0,133.3686,72.4916,51.2648,0.0,0.0,0.0,0.0,0.0
438,50.473,45.3323,84.1217,34.5834,33.1813,63.5586,58.4179,79.9156,81.785,91.1319,0.0,0.0,123.8459,90.6645,148.1477,46.7343,0.0,155.6252,84.5891,59.8199,0.0,0.0,0.0,0.0,44.7606,40.2016,74.601,30.6693,29.4259,56.3652,51.8062,70.8709,72.5287,80.8177,0.0,0.0,109.8292,80.4033,131.3806,41.445,0.0,138.0118,75.0154,53.0496,0.0,0.0,0.0,0.0,44.1942,39.693,73.6571,30.2812,29.0536,55.652,51.1507,69.9742,71.611,79.7952,0.0,0.0,108.4396,79.386,129.7183,40.9206,0.0,136.2656,74.0663,52.3784,0.0,0.0,0.0,0.0,0.0
